headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
サッカースタジアム整備　「北ふ頭」断念で調整　候補地が再び白紙の可能性　鹿児島市（MBC南日本放送）,https://news.yahoo.co.jp/articles/5ea184d20a6bf4e88093a08e667f4e36220b9b0c,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069877-mbcnewsv-000-1-thumb.jpg?exp=10800,2024-02-12T19:34:00+09:00,2024-02-12T19:34:00+09:00,MBC南日本放送,mbcnews,MBC南日本放送,819,\nMBC南日本放送\n鹿児島市がサッカースタジアムの整備候補地として検討してきた鹿児島港本港区の北ふ頭について、断念する方向で調整していることが分かりました。\n\n市はこれまで、県有地の本港区北ふ頭でサッカースタジアムの整備を目指してきました。しかし、港湾機能の維持や賑わい創出などを巡って県と市の協議がこう着状態となり、県議会から整備について県に早急な判断を求める声が上がっていました。\n\nさらに、塩田知事が１１日、下鶴市長と非公開で面会し、Ｊリーグが、今シーズンＪ２に昇格した鹿児島ユナイテッドＦＣに「Ｊ１昇格後、５年以内のスタジアム新設」を求めていることなどから、「北ふ頭だと整備までに時間がかかる」として、再検討を求めていました。\n\n（塩田知事）「これまでより（整備までの）時間軸を考慮して検討する必要がある。北ふ頭の検討だと、港湾事業者との調整や港湾計画の変更、ターミナルの配置を変えるなど、時間のかかる手続きがある」\n\n関係者によりますと、下鶴市長はこうした状況を踏まえ、北ふ頭での整備を断念する方向で調整しているということです。断念した場合は、北ふ頭以外で候補地を模索することになりますが、知事は１１日、そうした場合でも協力していく考えを示していました。\n\n（塩田知事）「北ふ頭でなければ他の所も探すということも可能性としてはあり得る。その際は、県も市に協力をしながら一緒に取り組んでいく」\n\nこれに対し下鶴市長は、早急に結論を出し、県に回答すると述べました。\n\n（下鶴隆央市長）「（整備までの）時間軸を考慮する必要があるということは、知事と合意している。まずは市の内部で早急に協議を行い、方針を県に回答したい」\n\nスタジアム整備を巡っては、３つの候補地が白紙になり、北ふ頭に変更された経緯があり、北ふ頭も断念となれば、議論が再び振り出しに戻ることになります。\nMBC南日本放送 | 鹿児島,[],[]
「牛舎が燃えている」徳之島で牛舎１棟全焼　鹿児島・天城町（MBC南日本放送）,https://news.yahoo.co.jp/articles/663e1dd6187110b20296e3a4b53519358a69b4fa,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069879-mbcnewsv-000-2-view.jpg?exp=10800,2024-02-12T20:32:00+09:00,2024-02-12T20:33:00+09:00,MBC南日本放送,mbcnews,MBC南日本放送,212,\n鹿児島県の徳之島で１２日午後、火事があり、牛舎１棟が全焼しました。\n\n徳之島警察署によりますと、１２日午後３時半ごろ、天城町松原で「牛舎が燃えている」と近隣住民から１１９番通報がありました。\nこの火事で、近くの農業・久松輝誉史さん（５４）が管理する木造平屋の牛舎１棟が全焼しました。\n\n牛舎には牛１頭がいましたが無事で、けが人もいませんでした。\n警察が出火原因を調べています。\nMBC南日本放送 | 鹿児島,['https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069879-mbcnewsv-000-2-view.jpg?pri=l&w=640&h=360&exp=10800'],['https://news.yahoo.co.jp/articles/663e1dd6187110b20296e3a4b53519358a69b4fa/images/000']
川内原発延長認可後、初の県原子力防災訓練の実効性は　専門家「能登地震ふまえ最悪シナリオ組み込む必要ある」（MBC南日本放送）,https://news.yahoo.co.jp/articles/4d9eff7fcd386b0682b33873a4379bf367da1ce9,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069873-mbcnewsv-000-1-thumb.jpg?exp=10800,2024-02-12T19:22:00+09:00,2024-02-12T19:22:00+09:00,MBC南日本放送,mbcnews,MBC南日本放送,1940,\nMBC南日本放送\n川内原発は、ことし７月に１号機の運転延長を控えています。また、元日には志賀原発が立地する石川県で能登半島地震が発生し、鹿児島でも不安の声が聞かれます。\n\n道路の寸断や建物の倒壊、生き埋めなどが発生した場合、本当に避難はできるのか？今月１０日に行われた県の原子力防災訓練で見えた課題を検証します。\n\n\n１０日午前６時半、川内原発が立地する鹿児島県の薩摩川内市役所です。幹部職員の参集から原子力防災訓練が始まりました。\n\n（田中良二市長）「能登半島地震のこともあり、市民の大きな注目を集めている。強い緊張感をもってやりたい」\n\n川内原発３０キロ圏の９市町と県が行う原子力防災訓練。今回は去年、川内原発の運転延長が原子力規制委員会に認可されて初の訓練ともなりました。\n\n住民６００人も含め４０００人が参加し、薩摩半島西方沖を震源地とする最大震度７の地震で外部電源を喪失したとする川内原発では、２号機が非常用電源も失われて炉心損傷に至るとのプロセスで訓練が進みました。\nまた被ばくした職員を病院に搬送し、手当てする手順も確認しました。\n\n川内原発から２．５キロ南の薩摩川内市寄田地区です。重大事故が起きた場合、原発５キロ圏内はただちに避難することになります。能登半島地震を受け、倒壊した建物から住人を救助する訓練もあり、住民１２人は鹿児島市までバスで避難しました。\n\n同じく、原発５キロ圏にある高江こども園です。避難指示を受け、園児６人をバスに乗せ、避難場所に向かいました。\n\n（高江こども園・成松まつみ園長）「（能登半島地震は）かなりショックだった。実際にああいう状況になったときに、子どもたちが孤立するのが一番心配。（備えを）見直さなければならないと感じた」\n\n住民たちが懸念するのが、ことし１月１日に起きた能登半島地震です。見過ごせないのが地震の規模。マグニチュード７．６は２７年前、薩摩川内市で震度６弱を観測した県北西部地震の３０倍、直接死５５００人余りの阪神・淡路大震災を３倍も上回るすさまじいものでした。\n\n石川県の災害危機管理アドバイザーも務める専門家は…\n\n（神戸大学・室崎益輝名誉教授）「前例のない地震が起きた。質が違くというか、ことごとく壊れている。過疎地だったので２３０人～という犠牲者ですんだ。人口密度当たりの犠牲者の比率は阪神・淡路大震災より多い」 ※室崎名誉教授の「崎」は、たつさき\n\n薩摩川内市によりますと、５キロ圏内の住民が避難し、被ばく者を病院に搬送する県道４３号などは、いずれも土砂災害警戒区域にひっかかります。また、オフサイトセンターを始め、県や市の拠点自体が川を埋め立てた軟弱地盤の上にあり、液状化の危険性もぬぐえません。\n\nそもそも市や県の職員を集められるのか…能登半島地震で最悪の被害となった石川県輪島市では、職員２８０人のうち、初日に４０人しか登庁できませんでした。\n\n（神戸大学・室崎益輝名誉教授）「情報網や道路網が寸断されて、家がたくさんつぶれて、その下に閉じ込められた人たちが相当数いる。（石川県の事前想定は）最悪の事態をみるという姿勢にはなかった」\n「能登半島地震の事態で気に留めておかないといけないのは、いつまでたっても奥能登から抜け出せないということは、放射能が漏えいするとみんな汚染されてしまうということ。本当に緊急に一斉に人が避難できるか？最悪のシナリオのうちのひとつには組み込まないといけない」\n\n訓練の実効性をさらに高める必要はないのか？塩田知事は…\n\n（塩田知事）「基本的な動作をしっかりと住民含め、手順を確認するということが一番大きな役割。そういう過酷な状況も引き続き検討はしていきたい」\n\n一方の薩摩川内市・田中市長は…\n\n（田中良二市長）「能登半島地震が行政の防災対応に与えている影響も翻って議論をすべき。見直し改善、次回の防災訓練に生かしていきたい」\n\n川内原発の３０キロ圏に住む住民は１９万５４００人。原発５キロ圏の高江こども園の成松園長は、住民側の温度差に危機感も感じています。\n\n（高江こども園・成松まつみ園長）「放射線が漏れてしまった際は５キロ圏内だけに止まらない。温度差というか、緊迫感がないなと、危機を感じる」\n\n訓練を終えた子どもたちは…\n「（地震は）いやだ。逃げる」「身を守ります！（毎月）避難訓練をやっています！」\n\n能登半島地震で改めて浮き彫りになった地震災害のすさまじさ。川内原発の運転延長を７月に控え、私たち一人ひとりが問われています。\nMBC南日本放送 | 鹿児島,[],[]
煮しめグランプリ　一晩煮込んだ自慢の味で頂点に立ったのは？　鹿児島県姶良市（MBC南日本放送）,https://news.yahoo.co.jp/articles/a736635e9d9274d6ffecedfefdbaddf211e8baed,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069874-mbcnewsv-000-1-thumb.jpg?exp=10800,2024-02-12T19:26:00+09:00,2024-02-12T19:26:00+09:00,MBC南日本放送,mbcnews,MBC南日本放送,749,\nMBC南日本放送\n代表的な家庭料理のひとつ「煮しめ」。地域や家庭によって食材も味つけも異なりますが、そのナンバーワンを競おうという大会が、鹿児島県の姶良市で開かれました。\n\nずらりと並んだのは、８つのグループがそれぞれ作った自慢の煮しめ。姶良市で今年で４回目となる煮しめグランプリが開かれました。\n\n煮しめは、味をしっかりとしみこませる必要があるため、準備は１１日から始まりました。\n初参加の４チームを含む８チームが、それぞれ地元の食材を使って煮しめを作ります。参加者の最高齢は８９歳。煮しめの世界は奥が深いと語ります。\n\n（８９歳の参加者）「その都度、量によっても味が変わってくるし、難しい」\n\nまた、初めて男性のみのチームもエントリーするなど、男性の活躍も光る大会となりました。そして一晩、じっくり味をしみこませます。\n\n一夜明けて、いよいよ審査。４回目にして初めて、これまで新型コロナの影響でできなかった観客を入れての審査が行われました。\n\n（参加者）「煮しめにあご肉？という感じなんですが、すごくダシが出てとてもおいしくなっています」\n\nそれぞれのチームが自慢の味をアピールし、観客による試食も行われました。\n\n（観客）「おいしい」\n\nそして、いよいよ結果発表。\n「栄えあるグランプリに輝いたチームは、くまはいむすめチームです」\n\n頂点に輝いたのは、４回連続での出場の「くまはいむすめ」。ハート型に切り抜いた野菜など見た目に工夫しただけでなく、昔ながらの伝統の味付けにこだわり、高い評価を得ました。\n\n姶良を“煮しめのまち”にしたいという大会は、初めて観客も見守り、これまで以上に盛り上がりをみせました。\nMBC南日本放送 | 鹿児島,[],[]
「青空に映える桜」「絶好の畑日和」青空広がった３連休最終日の風景（MBC南日本放送）,https://news.yahoo.co.jp/articles/da44e7050bcb50487aa9dac32fa53df1acc4da9e,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069875-mbcnewsv-000-1-thumb.jpg?exp=10800,2024-02-12T19:30:00+09:00,2024-02-12T19:30:00+09:00,MBC南日本放送,mbcnews,MBC南日本放送,518,\nMBC南日本放送\n３連休の最終日の１２日は、鹿児島県内は青空が広がり、絶好の行楽日和となりました。\n\n鹿児島市犬迫町の都市農業センターです。本館前の駐車場近くには５本のカワヅザクラが植えられていて、見頃を迎えていました。\n\n（都城市から訪れた人）\n「祝日はだいたい午前中は仕事をするが、きょうはもう休んで」\n「お天気も良くて（カワヅザクラが）青空に映えるような感じで。ちょうど良い時期に来られたかなと」\n\nまた、白い花びらが特徴の「暖流桜」も少しずつ咲き始めていました。そして…\n\n（レポーター）「市民農園の向かい側にはカンヒザクラが植えられています。雲一つない青空の下、濃いピンクがとてもきれいです」\n\nカンヒザクラも見ごろを迎えていて、濃いピンク色の花が訪れた人の目をひいていました。\n\nそして、市民農園では、畑の手入れや収穫をする人たちの姿が。\n\n（畑で作業していた人）「上着を着てきたけど、暑いから脱いで。きょうは風もないし、絶好の畑日和」\n\n暦の上ではまだ春になったばかりですが、今週は３月から４月並みの、まるで春本番のようなあたたかさが続く予想です。\nMBC南日本放送 | 鹿児島,[],[]
後半戦スタートのＶ３・フラーゴラッド鹿児島　３連勝で首位キープ！（MBC南日本放送）,https://news.yahoo.co.jp/articles/0ac3a8c89f89b8b4ae15b11f47f99ee952d3a3ce,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069872-mbcnewsv-000-1-view.jpg?exp=10800,2024-02-12T19:13:00+09:00,2024-02-12T19:13:00+09:00,MBC南日本放送,mbcnews,MBC南日本放送,154,\nバレーボールＶリーグ・Ｖ３のフラーゴラッド鹿児島は、リーグ後半戦、連勝スタートを切りました。\n\nフラーゴラッド鹿児島は、１０日・１１日の２日間、長野で２連戦。１０日はトヨタモビリティに、１１日は長野ガロンに、それぞれストレート勝ちで３連勝。１０勝２敗で首位キープです。\nMBC南日本放送 | 鹿児島,['https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069872-mbcnewsv-000-1-view.jpg?pri=l&w=640&h=360&exp=10800'],['https://news.yahoo.co.jp/articles/0ac3a8c89f89b8b4ae15b11f47f99ee952d3a3ce/images/000']
南さつま市の高病原性鳥インフル疑い　約１万４０００羽殺処分完了　周辺養鶏場で異常確認されず（MBC南日本放送）,https://news.yahoo.co.jp/articles/42d275c55747c1a4517f9d70855f1eda14303e93,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069868-mbcnewsv-000-1-thumb.jpg?exp=10800,2024-02-12T11:59:00+09:00,2024-02-12T11:59:00+09:00,MBC南日本放送,mbcnews,MBC南日本放送,399,\nMBC南日本放送\n高病原性の疑いがある鳥インフルエンザが確認された南さつま市の養鶏場と関連する養鶏場で、鹿児島県はあわせておよそ１万４０００羽の殺処分を終えたと発表しました。\n\n県によりますと、高病原性鳥インフルエンザの疑いが確認された、南さつま市大浦町の肉用の養鶏場と管理者が同じ別の養鶏場では、１１日からニワトリの殺処分が進められていました。\nそして１２日午前４時半に、合わせておよそ１万４０００羽の殺処分が完了し、施設内の清掃や消毒などの防疫措置が進められています。\n\n現在、発生農場から半径３キロから１０キロ圏の１５農場・３６万３０００羽についてはエリア外への搬出が制限されています。今のところ１０キロ圏内の他の農場で異常は確認されていないということです。\n\n養鶏場での鳥インフルエンザの発生は、今シーズン国内９例目、県内では２例目です。\nMBC南日本放送 | 鹿児島,[],[]
ピアニスト辻井伸行×指揮者のいないオケ「オルフェウス」日米１１公演の千秋楽　鹿児島ゆかりのメンバーも（MBC南日本放送）,https://news.yahoo.co.jp/articles/0d66ebde6cdbfdd61ad212e1b2b875677c1c1539,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069870-mbcnewsv-000-1-view.jpg?exp=10800,2024-02-12T19:19:00+09:00,2024-02-12T19:19:00+09:00,MBC南日本放送,mbcnews,MBC南日本放送,1078,\n国際的に活躍するピアニスト・辻井伸行さんのコンサートが１１日、鹿児島市で開かれました。共演したアメリカのオルフェウス室内管弦楽団には、鹿児島ゆかりの奏者もいました。\n\n１１日、南日本放送創立７０周年を記念して開かれたコンサートで演奏したピアニストの辻井伸行さん。鹿児島でもこれまで何度も公演してきました。\n\n（辻井さん）「フェリーでうどんを食べたり、長渕剛さんのモニュメントを見たり。オフのときはいろんなことをして鹿児島を満喫していて大好きな街。また、鹿児島のお客様に聴いてもらえるのを楽しみにしている」\n\nこのコンサートは、ニューヨークのカーネギーホールなど、これまでアメリカと日本で１１公演行われ、今月１１日が千秋楽でした。\n\n（辻井さん）「（オルフェウスと）１０年前くらいに初めて共演してから長い。家族みたいな感じで楽しくツアーをして、今日で終わるのがさみしいが、楽しんで演奏して、オーケストラの素晴らしさなどをみなさんに伝えられたら」\n\n共演した「オルフェウス室内管弦楽団」は、アメリカ・ニューヨークを拠点とする楽団で、特徴は「指揮者がいないこと」。ソリストとして活躍するメンバーたちが、話し合いによって音楽を完成させるという、世界でもめずらしい楽団です。\n\nその中に、鹿児島にゆかりのあるメンバーがいます。ヴァイオリニストのエミリー・アン・ジェンドロンさんです。母親の真穂美さんが、鹿児島市出身です。\n\n（エミリーさん）「鹿児島に戻ってこられて、とてもうれしい。ここにメンバーと来て、鹿児島の素晴らしさを見せられたのは、とても良い機会だった」\n\nエミリーさんが鹿児島で演奏することに、母の真穂美さんは。\n\n（母・真穂美さん）「想像しなかったですね。辻井さんのような立派な音楽家と鹿児島まで来ることはめったにないと聞いた。もっと鹿児島で素晴らしい風景や観光地をみてもらいたい」\n\n鹿児島での公演は観客にとっても特別だったようです。\n\n（種子島から）「機会がないので、（鹿児島まで）来てくれるんだったいかないとと思って。本当に幸せな日でした。大満足です」\n\n（ピアノを習う女の子）「すごかった」\n（ピアノを習う小学生）「明るかった感じ。楽しいところで、僕もすごく楽しくなった。きれいな音が出せるピアニストになりたい」\n\n鹿児島で行われた、世界で活躍する音楽家たちによる共演。およそ２０００人の観客を魅了しました。\n\n※辻井伸行さんの「辻」は、一点しんにょう\nMBC南日本放送 | 鹿児島,['https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069870-mbcnewsv-000-1-view.jpg?pri=l&w=640&h=360&exp=10800'],['https://news.yahoo.co.jp/articles/0d66ebde6cdbfdd61ad212e1b2b875677c1c1539/images/000']
開幕まで２週間　サッカーＪ２・鹿児島ユナイテッドＦＣが必勝祈願（MBC南日本放送）,https://news.yahoo.co.jp/articles/2a8ce50a32bc375eb757840b57f2780830801a15,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069878-mbcnewsv-000-1-thumb.jpg?exp=10800,2024-02-12T19:16:00+09:00,2024-02-12T19:16:00+09:00,MBC南日本放送,mbcnews,MBC南日本放送,399,\nMBC南日本放送\n５年ぶりのＪ２を戦う鹿児島ユナイテッドＦＣ。１２日、チームで必勝を祈願しました。\n\nＪ２開幕まで２週間を切った鹿児島ユナイテッドＦＣ。１２日は、５年ぶりに選手・スタッフも加わった、チーム５０人で鹿児島市の照国神社を訪れました。そして、シーズンを通しての活躍と勝利を祈願しました。\n\n（木村祐志キャプテン）「チームが少しでも上の順位に行けるように、個人的には健康第一（を祈願した）。鹿児島県の皆さんの期待をひしひしと感じているので、期待に応えられるように良い準備をして開幕を迎えたい」\n\n（大島康明監督）「開幕に向けて身の引き締まる思いと緊張感が出てきた。みなさんと一緒に勝利して、最後に笑えるように良いシーズンにしたい」\n\n鹿児島ユナイテッドＦＣのＪ２開幕戦は今月２５日。アウェーで、昨シーズン１１位のザスパ群馬と対戦します。\nMBC南日本放送 | 鹿児島,[],[]
好調・首位のフラーゴラッド鹿児島　今季２度目のホーム戦へ　２足のわらじの選手たち（MBC南日本放送）,https://news.yahoo.co.jp/articles/1f7038e4495f970f30319e8d9ff9d8a6995bda8b,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20240212-00069871-mbcnewsv-000-1-thumb.jpg?exp=10800,2024-02-12T19:10:00+09:00,2024-02-12T19:10:00+09:00,MBC南日本放送,mbcnews,MBC南日本放送,1014,\nMBC南日本放送\nバレーボール・Ｖ３のフラーゴラッド鹿児島は、今月１７日・１８日に今季２度目のホームゲームを迎えます。\n\n新規参入ながらＶ３で首位を走るフラーゴラッド鹿児島。チームをけん引するのは、昨シーズンまでＶ１で活躍した宮崎出身の長友優磨。経験豊富な３２歳のベテランはここまで、総得点でリーグ２位、アタック決定率はリーグ１位を誇ります。\n\n進化を続ける選手たちにはもう一つの顔が…\n慣れた手つきで乗りこなすフォークリフト。実は多くの選手が、地元の企業で兼業をしているのです。\n\n日置市にあるリサイクル会社・丸山喜之助商店で働くのは、宇検村出身の津田大地選手と、佐賀出身のリベロ・前田涼佑選手。\n\n今月で働き始めてから丸１年となった２人。コートとは一味も二味も違う仕事場での表情を見せ、力仕事からデスクワークまで様々な業務をこなします。\n\n（津田大地選手）「初めて経験する仕事なので、難しいこともたくさんあったが、１年間ですこしは成長できたと思う」\n\nバレーボールを通した地域貢献を掲げるフラーゴラッド。ただ、仕事との両立は難しくもあります。\n\n（前田涼佑選手）「本当に両立は難しいですし、気持ちも仕事とバレーボールで分けないといけない」\n\n選手たちの生活は、朝８時から７時間働き、そこから夜の１０時まで練習というハードな日々。それでも続けられるのは、根底にあるバレーと地域への熱い想いです。\n\n（前田涼佑選手）「Ｖリーグというのはバレーボールをする中での目標にしているところ。チャンスをいただけたので、仕事をやりながらでもバレーボールをやっていきたいと思った」\n\n（津田大地選手）「中学・高校と日本一を目指してやってきたが、それが果たせなくて。また鹿児島県から日本一を目指したいという思いが強かったので、話をいただいた時すぐ帰ってこようと思った」\n\n選手と仕事、両立をしながらつなぐ、ボールと地域の輪。初参戦・初優勝へ、今季２度目のホームゲームに臨みます。\n\n（津田大地選手）「（前回）頑張ろうと気持ちになれたので、次のホームゲームも応援を力に頑張りたい」\n\nホームゲームは今度の土日、１７日・１８日に伊集院総合体育館で行われます。１７日土曜日は現在３位、前半戦で敗れている強敵・奈良と、１８日日曜日は東京ヴェルディと対戦します。\nMBC南日本放送 | 鹿児島,[],[]
