headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
他県産の養殖マダイを「三重県産」と偽り販売 三重漁連　担当者「沖のいけすに取りに行くのが不便」　（CBCテレビ）,https://news.yahoo.co.jp/articles/4a5e1cc7e76b9ddeff2f49b292a8ff9a71bbd443,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231127-20860678-cbcv-000-2-thumb.jpg?exp=10800,2023-11-27T23:57:52+09:00,2023-11-28T07:09:48+09:00,CBCテレビ,cbc,CBCテレビ,480,\nCBCテレビ\n三重県漁業協同組合連合会（三重漁連）が、他県産の養殖マダイを「三重県産」と偽って出荷していたことがわかりました。\n【写真を見る】他県産の養殖マダイを「三重県産」と偽り販売 三重漁連 担当者「沖のいけすに取りに行くのが不便」\n農林水産省東海農政局によりますと、尾鷲市にある三重漁連の牟婁事業所では、2020年7月からことし3月ごろまでの間、「和歌山県産」や「愛媛県産」の養殖マダイの切り身を、「三重県産」と偽ってスーパーなどに販売していたということです。\n\n東海農政局によりますと、牟婁事業所では、地元産の養殖マダイは沖のいけすで養殖されていて、出荷要請を受けた担当者が、沖まで取りに行くのが不便だと判断して、近くの岸壁のいけすに一時的に入れてある他県産の養殖マダイを三重県産として出荷していたということです。\n\n書類の保存に不備があり、不適正な表示で販売された正確な量や期間はわからないということで、農水省は11月28日、三重漁連に、食品を適正な表示で販売することなど、食品表示法に基づく「指示」を行う方針です。\nCBCテレビ
灯台の役目をした“クスノキ” 　目の前に広がっていた海「あゆち潟」は現在の「あいち」の由来に（CBCテレビ）,https://news.yahoo.co.jp/articles/101bff840da10eafd557da1403ff4cb6961b2dbc,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231127-20858735-cbcv-000-2-thumb.jpg?exp=10800,2023-11-27T20:27:53+09:00,2023-11-27T20:46:46+09:00,CBCテレビ,cbc,CBCテレビ,622,\nCBCテレビ\n名古屋市南区楠町。地名の元になったのでしょうか。見事なクスノキは、高さは約20メートルを誇ります。\n【写真を見る】灯台の役目をした“クスノキ” 目の前に広がっていた海「あゆち潟」は現在の「あいち」の由来に\n樹齢は約1000年と言われているので、平安時代からこの地を見守ってきたのでしょう。\n\nただ、見守ってきたのは町の暮らしだけではなさそうです。\n\n（南区の歴史に詳しい 野田俊夫さん）\n「（クスノキが）高いところにあったので、大きな目標になった。（クスノキは）灯台の役目にうってつけの場所ではないか」\n\nクスノキは灯台の役目。そう、昔はもっと海が近かったのです。\n熱田神宮から南は海でした。\n\n海や街道を行き来する旅人から、灯台のように場所を知る目印にされていたのでしょうか。\n\nその海は「あゆち潟」と呼ばれていました。いかにも魚が獲れそうな名前。\n\nクスノキの近くには、それを物語るように「あ・ゆ・ち」の文字があちらこちらに。\n\nここから見えた「あゆち潟」の景色は、どんなものだったのでしょうか。\n\nここでの漁業と海運が、尾張の国に富みをもたらしてきました。\n\nそんな大切な「あゆち」がやがて「あいち」と読まれ、今の「あいち」の元になったと言われています。\n\nそんないわれを知ってか知らずか、大きなクスノキは今日も愛知の人々の暮らしを高台から眺めています。\nCBCテレビ
石川昂弥選手推定3000万円で一発サイン 柳裕也投手は「一度持ち帰って考えたい」 ドラゴンズ契約更改（CBCテレビ）,https://news.yahoo.co.jp/articles/8e0700c2bdda3e9f86a193ff6280f489a8522b7c,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231127-20860029-cbcv-000-1-thumb.jpg?exp=10800,2023-11-27T21:36:31+09:00,2023-11-27T21:36:31+09:00,CBCテレビ,cbc,CBCテレビ,561,\nCBCテレビ\n投打でドラゴンズをけん引する2選手が、契約更改に向け交渉のテーブルに着きました。\n\n26日交渉に臨んだのは、若き4番・石川昂弥選手（22）。来シーズンは倍増の推定3000万円で一発サインです。\n【写真を見る】石川昂弥選手推定3000万円で一発サイン 柳裕也投手は「一度持ち帰って考えたい」 ドラゴンズ契約更改\n（石川昂弥選手）\n「1人暮らしするので、家具とかお金かかるんで」\n\n石川選手は今シーズン、けがで出遅れるも121試合に出場し、自身初の規定打席に到達。13ホームランを放つなど、来シーズンの更なる飛躍が期待されます。\n\n（石川昂弥選手）\n「得点圏で回したら、必ず打たれると思われるようなバッターになりたいです」\n\nそして、27日はドラゴンズ選手会長を務める柳裕也投手（29）が交渉に臨みました。\n\n柳投手は今シーズン4勝に終わるもローテーションを守り抜き、3年連続で規定投球回を達成。増額提示を受けたものの今回はサインを保留しました。\n\n（柳裕也投手）\n「査定の数字には表れない自分の気持ちや、1年どういう気持ちで投げたか伝えたかった。勝ち星ではない部分で評価してもらってはいるが、一度持ち帰って球団の考えと自分の考えを照らし合わせて考えたい」\nCBCテレビ
「証拠もあり本人も認めている」「辞職は本人が決めるべき」町長の不信任決議案 賛否の根拠は　愛知・東郷町（CBCテレビ）,https://news.yahoo.co.jp/articles/3b085354b2db30f3bfd00c3aa796ca5a48c364d9,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231127-20860615-cbcv-000-3-view.jpg?exp=10800,2023-11-27T20:12:57+09:00,2023-11-27T20:29:29+09:00,CBCテレビ,cbc,CBCテレビ,1468,\nCBCテレビ\n愛知県東郷町の井俣憲治町長が職員にパワハラとみられる発言をしていた問題。27日は、町長に対する不信任決議が否決されましたが、どういったものなのか改めて見ていきましょう。\n【写真を見る】「証拠もあり本人も認めている」「辞職は本人が決めるべき」町長の不信任決議案 賛否の根拠は 愛知・東郷町\n自治体トップが信任できないと考えた場合、議会には辞職勧告決議案と不信任決議案、これらの選択肢があります。\n\n大きな違いというのが、地方自治法の法的な拘束力があるかないかです。辞職勧告決議案の方は、仮に可決されたとしても、法的な拘束力がないものになります。\n\n一方で不信任決議案は、可決された場合は法的拘束力があります。\n\n自治体トップは自ら辞職をするのか、議会を解散することになります。東郷町で今回、不信任決議案が提出されたというのも、法的拘束力があるからというのが理由だったそうです。\n\n27日の臨時議会では、賛成派反対派それぞれ答弁を行いました。時に涙、時に怒号が飛び交う緊迫した場面も見られました。\n\n出席した議員は全部で16人。全員が出席したんですね。可決ラインは、4分の3人ですから12人です。\n\n可決のラインがずいぶん高いようにも見えますけども、これは町民が選んだトップですから、簡単にはクビにできないということで高く設定されてるんですね。\n\n27日はどうだったかといいますと、賛成が10人、反対が6人です。可決ラインを2人下回ったということになるわけなんですね。\n\n■町長の不信任決議案 賛成派反対派 それぞれの議員の意見は\n\nでは、賛成反対それぞれの議員に聞いたんですけども、皆さんこういうお答えでした。\n\n賛成派の方は「町民から辞職させるべきだという声が相次いでいる」と。また「証拠もあり、本人も何よりも認めている」ということ。そして、もう一つは「一刻も早く平穏な街を取り戻してほしい」と言っていました。\n\n一方、反対派の意見なんですが、「まずは第三者委員会などで詳しい調査をすべきだ」と。アンケート調査もあったけども、あれも職員の私的なアンケート調査であって、公的なアンケート調査をしたり、客観的に見てほしいということなんですね。\n\nそしてもう一つ、「断片的なデータと本人が認めただけで、町民が選んだ人を辞めさせるのはどうか」と。これは、音声データのことを示しているんですけども、前後もあるだろうと。それをちゃんと聞いてないのに、判断するのはどうかというです。\nそして、そもそも「辞職は本人が決めるべき」という意見もありました。同じ証拠についても、どう見るのかというのが判断わかれたことになるんですが、大石の視点は、町長の辞職に関して、町長としての手腕とハラスメントの認識。これを両んびんにかけたときにどう判断するかということですね。\n\n不信任決議案に賛成した議員の中には、、町長の公約実現力、その手腕を高く評価する人もいました。一方で、ハラスメントに関してはほぼ全員が言語道断だというふうに感じていたんですね。\n\n今日の議員の判断を町民の皆さんはどう受け止めるのか。リコールを求める動きもあると話す議員もいましたので、今後も目が離せません。\n\n不信任決議案は否決されましたが、そもそも自治体トップとしてこのハラスメント対策について、率先して手本を示すべき立場にいらっしゃるということを改めて肝に銘じていただきたいと思います。\nCBCテレビ
土日は忙しい母親…久しぶりに家族3人で過ごす平日の休み「あいち県民の日」 12歳の息子は初めて新幹線に（CBCテレビ）,https://news.yahoo.co.jp/articles/7a7ba6fff4423ffd209f618e21551968fb170750,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231127-20860628-cbcv-000-3-thumb.jpg?exp=10800,2023-11-27T21:23:31+09:00,2023-11-28T12:17:00+09:00,CBCテレビ,cbc,CBCテレビ,1955,\nCBCテレビ\n27日、名古屋に遊びに来た愛知県田原市の川口さん一家。普段、土日に仕事が忙しい母親の江美花さんの都合で、家族3人揃って出かける機会は少ないとのこと。27日の「あいち県民の日」に家族揃って休めるとあって、首を長くして楽しみにしていました。\n【写真を見る】土日は忙しい母親…久しぶりに家族3人で過ごす平日の休み「あいち県民の日」 12歳の息子は初めて新幹線に\n■まずは喫茶店で家族会議!\n\n11月19日川口さん一家は田原市内の喫茶店にいました。\n\n（父 大和さん）\n 「コーヒー屋さんとかもあるけど…」\n（息子 冬虎君）\n 「一升びん（焼き肉店）がいい!」\n（父 大和さん）\n「ステーキやローストビーフが食べ放題…気になる?」\n\n27日に名古屋のどこでどう楽しむか家族会議です。\n\n（父 大和さん）\n「（子どもが）星が好きなのでプラネタリウムに」\n（息子 冬虎君）\n 「めっちゃ楽しみ!」\n\n（母 江美花さん）\n「ゆっくり（子どもと）話をしながら、出かけられることはなかなかないので、楽しみです」\n\n■お母さんの仕事はホテルの接客業\n\n現在母親の江美花さんは、田原市内のホテルのレストランで接客の仕事をしているため、土日はほぼ仕事です。\n\n（接客中の江美花さん）\n「こちら本日の魚、伊良湖で獲れたアカウオを使用しております」\n\n土日に学校が休みの息子の冬虎君と遠出できる、久々の機会です。\n\n（母 江美花さん）\n「土日はお客様が多いので休むことは難しい」\n\n（愛知・大村秀章知事）\n「1週間の間に学校を1日休んでもらって、秋の平日に休むと4連休や3連休になる」\n\nこの「あいちウィーク」の期間中、県内の学校などが1日休みに指定する「県民の日学校ホリデー」は、すでに多くの学校で実施されていますが、田原市の場合、27日が「学校ホリデー」に。冬虎君は、先週の土曜日、25日からの3連休の最後の日がとっても楽しみでした。\n\n実は、冬虎君は11月27日が誕生日。12歳になる日を家族でお祝いです。母親の江美花さんの勤務するホテルも、27日に休みをとることを快く認めてくれました。\n\n（伊良湖ホテル＆リゾート 鈴木康弘総支配人）\n「小さいお子さんがいる家庭もあるので、是非取得して休みをゆっくり遊んでほしいと思っている。平日の休みで現場も助かる」\n■初めて乗った新幹線の感想は…\n\nそして、11月27日。\n\n午前9時、川口さん一家は田原市の自宅から名古屋へ向け出発です。ところが、車を降りたのはJR豊橋駅。これにはワケがありました。\n\n（父 大和さん）\n「（息子が）新幹線乗ったことないので」\n\n冬虎くん、初めての新幹線で名古屋駅に向かいます。\n\n午前11時、名古屋に到着。初めて乗った感想は?\n\n（息子 冬虎君）\n「科学の進歩は怖いと思った…」\n\n（母 江美花さん）\n「『こんなに揺れるの?』って言っていた」\n\nさてここからは歩いて目的地へ。目指すのは星を見るのが大好きな冬虎君が、かねてから行きたいと熱望していた、名古屋・西区の「イオンモール Nagoya Noritake Garden」の中にあるプラネタリウムです。\n\n（父 大和さん）「ほしい?いいよ買ってあげるよ」\n\n売店でミニチュアの地球儀を買ってもらい、リクライニングシートに身を預けます。\n\n（冬虎君）「うわやば…」 （父）「楽しみ?」 （冬虎君）「うん」\n\nこれまで地元の小さなプラネタリウムには行ったことがあるそうですが、今回の星空は?\n\n（息子 冬虎くん）「感動した。めっちゃ見やすかった」\n\n続いて向かったのは、同じ施設内の焼肉店「回転焼肉一生びん 名古屋則武新町店」です。\n\n「お誕生日おめでとう」\n\n誕生日のお祝い会です。さっそくお父さんとお母さんから…\nメインのプレゼントはゲーム用のプリペイドカード。冬虎くんも笑顔いっぱい。その使い道は…「ゲーム!」。人気のオンラインゲームに課金するそうです。\n\n冬虎君が選んだのは松阪牛のランプ肉。お味は?\n\n（息子 冬虎くん）\n「めっちゃうまい!柔らかすぎ」\n\nその後も大きな口でぱくつく冬虎君。存分に楽しんだようです。\n\n（母 江美花さん）\n「（息子の）新鮮な顔が見られてよかった」\n（父 大和さん）\n「めったに子どもと一緒に1日（ゆっくり）過ごせないのでよかった」\n\nなかなか家族で土日には一緒にお出かけできない川口家。「あいち県民の日」の27日は有意義な1日になりました。\nCBCテレビ
県民から「不思議ですね」の声　あいち県民の日　名古屋市内でも市の施設と県の施設で対応分かれる　（CBCテレビ）,https://news.yahoo.co.jp/articles/5ddb879955c0611e33dcb751e08c60694f1adcc0,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231127-20860304-cbcv-000-2-thumb.jpg?exp=10800,2023-11-27T19:38:29+09:00,2023-11-27T19:46:58+09:00,CBCテレビ,cbc,CBCテレビ,1232,\nCBCテレビ\n27日は、愛知県政史上はじめての「あいち県民の日」です。この日に合わせて学校が休みになったり、いつもは休みの施設がオープンしたり。休日として楽しんだ愛知県民の皆さんもいました。\n【写真を見る】県民から「不思議ですね」の声 あいち県民の日 名古屋市内でも市の施設と県の施設で対応分かれる\n11月27日は愛知県が県政150周年を記念して制定した「あいち県民の日」。その記念式典が名古屋の愛知芸術文化センターで開かれました。\n\n（愛知県 大村秀章 知事）\n「愛知県が大きく成長できたのも、先人たちの絶えない努力の賜物です。日本一住みやすい愛知を実現するため、全力で取り組んでまいります」\n\n今月21日からの一週間は「あいちウィーク」として、愛知県内の施設などが割引価格で利用できたり、愛知県の魅力を発信するイベントが行われてきました。\n\nその記念すべき一週間の最終日が、27日の「あいち県民の日」です。\n\n■名古屋市の施設の東山動植物園は…\n\n名古屋の東山動植物園を訪ねると…\n\n（記者）\n「見てください。休園日になっています」\n\n「あいちウィーク」中の24日金曜日は平日でしたが、愛知県内の多くの公立小中学校が「あいちウィーク」の期間中の1日を休みに指定する「県民の日学校ホリデー」にしたこともあり、多くの人で賑わっていました。\n\n「学校お休みスペシャル」と題してイベントも開催。普段の土日同様の賑わいだということでしたが、27日は休園です。\n\n27日朝、入場門そばで出会った母親達に伺いました。\n\nQ.「あいち県民の日」知ってますか?\n（母親）\n「きょう（27日）っていう認識はなかった。県民の日週間みたいな感じで認識してました」\n\n東山動植物園は毎週月曜日は休園日。27日もいつも通りの休みとなりましたが、園に聞くと「名古屋市の施設なので独自に27日に開園の判断をすることはできない」と話しました。同じく名古屋市科学館も名古屋市美術館も休館。\n\n■一方、愛知県美術館は…\n\n一方、愛知県管轄の愛知県美術館では…\n\n（記者）\n「いつもは月曜休みの愛知県美術館ですが、あいち県民の日ということで開館しています」\n訪れた人の中にはきょうが「県民の日学校ホリデー」に指定された一宮市の小中学生たちが!\n\n（中学生）\n「すごくありがたい。こういう所は機会がないと行かないので」\n\n同じ名古屋市内でも市の施設と県の施設で対応が分かれたことに街の人は…\n\n（60代男性）\n「そうなの!じゃあここも開けた方がよかったかも」\n\n（母親たち）\n「そうなんですね!共通の認識でやられた方がいいかも」\n\n（一宮市に住む生徒）\n「全部開けてほしい」\n\nあいち県民の日なのに対応が違っていることに「不思議ですね」という声があちこちから聞こえてきました。\nCBCテレビ
岐阜県知事選　元官僚の江崎禎英氏が出馬の意向「岐阜県を政策独立国に」  前回の知事選では落選（CBCテレビ）,https://news.yahoo.co.jp/articles/37ed2fe1358dab49185e66dd30086db6f3fca1f9,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231127-20860498-cbcv-000-2-thumb.jpg?exp=10800,2023-11-27T19:32:01+09:00,2023-11-27T20:01:58+09:00,CBCテレビ,cbc,CBCテレビ,319,\nCBCテレビ\n前回の岐阜県知事選に落選した元内閣府大臣官房審議官の江崎禎英（えさき・よしひで）さんが、2年後に予定される岐阜県知事選に出馬する意向を示しました。\n【写真を見る】岐阜県知事選 元官僚の江崎禎英氏が出馬の意向「岐阜県を政策独立国に」 前回の知事選では落選\n（元内閣府大臣官房審議官 江崎禎英さん）\n「岐阜県を政策独立国にすることによって、日本がこれから進むべき政策を発信したい」\n\n江崎さんはおととしの知事選に無所属で出馬しましたが、現職の古田肇（ふるた・はじめ）知事におよそ7万票及ばず落選しました。\n\n江崎さんは「県民の声を聞く中で見えた課題を政策として形にしていきたい」としています。\nCBCテレビ
町長の不信任決議案否決　反対した議員「今その時ではない」 ハラスメント疑惑の井俣憲治町長 愛知・東郷町（CBCテレビ）,https://news.yahoo.co.jp/articles/dd0010d855ead721a7e93300c1480bc91c7e9284,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231127-20860356-cbcv-000-2-thumb.jpg?exp=10800,2023-11-27T19:29:28+09:00,2023-11-27T19:44:33+09:00,CBCテレビ,cbc,CBCテレビ,2261,\nCBCテレビ\n愛知県東郷町の井俣憲治（いまたけんじ）町長が、職員に対してパワハラとみられる発言をしていた問題。きょう、町議会では不信任決議案が審議され否決されましたが、町長は先週、職員から「辞職を表明しなければ新たな発言を公表する」という手紙を受け取っていました。\n【写真を見る】町長の不信任決議案否決 反対した議員「今その時ではない」 ハラスメント疑惑の井俣憲治町長 愛知・東郷町\n（大石邦彦アンカーマン）\n「マスコミも多いですし、その後ろの傍聴席もほぼ満席になっています。いかに皆さんの関心が高いかが伺えます」\n\n27日午前10時から東郷町議会で始まった井俣町長の不信任案を審議する臨時会。\n\nことの発端は。\n\n（録音された井俣町長の発言）\n「おまえぐらいだってそんなアホ」「ばかじゃねえか」\n\n井俣町長を巡っては、これまで複数の職員に対して「死ね」などというパワハラや、セクハラとみられる言動をしていたことが、町の職員が独自に行ったアンケート調査で明らかになっています。\n\n（アンケートを実施した男性職員）\n「踏みにじるような発言は首長じゃなくてもありえない」\n\nこれらの発言について井俣町長自身は。\n\n（井俣町長 11月16日） \n「『こないだも言ったやろ、アホちゃうか、死ね、みんな殺すぞ』みたいな勢いで。お笑い的なそういう物言いの中で、無配慮に使ってしまった。冗談を言ったりして場を和ませたいという気持ちが少なからずあった」\n\n町長はこのように釈明。これに対して職員や町民は。\n\n（職員）\n「学歴に対してですね、『一度君は人生の選択を誤ったんだよね』という言葉があった。公人と公人の会話の中で違和感を感じる」\n\n（東郷町民）\n「まあ不適切」\n\n（東郷町民）\n「こんな人が町長をやっていていいのかと思う。辞任してほしい」\n\nその一方で、町長をよく知っているという町民は。\n\n（町長をよく知る町民）\n「こどもにも優しくて気前が良いというか、気さくというかけっこう冗談を言うので距離が近いと思う。親子に優しい子育てしやすい政策を掲げて、実現しているのですごいと思う」\n\n（町長をよく知る町民）\n「人も言葉も選んで言わないといけないし、そういうところは反省してもらって、町民のために親身に動いてくれるイメージがあるので、ありがたいので（町長を）続けてほしい。辞めないでほしい」\n\nこれまでの政策や親しみやすさを評価する町民もいるのです。\n■町長が“恐怖心”抱いた手紙 出した職員の“真意”は\n\nこれはCBCが関係者から入手した手紙です。町長に11月24日、届けられたもので「辞職を表明しなければ2つの発言を公表する」という脅しともとれる内容が書かれていました。差出人にはアンケート調査を実施した職員の名前もありました。これを受けて井俣町長は。\n\n（井俣町長 27日）\n「先週末に、私のデスクに気になる手紙が届いていた。どう町長室に入ったのか気になったし、ちょっと心配した。少なからず私が（脅しに）感じたので警察に相談に来た」\n\n町長は恐怖を感じたということで27日朝、警察に対応を相談しました。その後、手紙を出した職員に、私たちがその真意を聞いたところ「脅しのつもりはなく、すぐに辞任してほしいという気持ちで手紙を届けた」と話しました。\n\n■そして議会の採決が…\n\n（議長 東郷町議会 午前10時過ぎ）\n「井俣憲治町長の不信任決議を議題とする」\n\nそして臨時会で井俣町長の不信任決議案が提出された27日の東郷町議会。\n\n（不信任決議案に賛成 山下茂議員）\n「ありえない人間性の欠落した言動の数々が確認されている。反省の色は見えない」\n\n（不信任決議案に反対 加藤のぶひさ議員）\n「不信任決議案を審議するにはあまりにも時期尚早。十分な調査もできていない。事の真偽がわかっていない」\n\n16人全員が出席する中、賛成・反対の討論がおこなれました。可決には出席議員の4分の3以上の賛成が必要です。そして採決の時間。\n\n（議長）\n「井俣憲治町長の不信任決議案は否決されました」\n\n賛成10人、反対6人で不信任決議案は否決されました。\n\n■“否決”を受けて町長は…\n\n結果を受けて議会で井俣町長は。\n\n（井俣町長）\n「議員の皆さまの先ほどの討論を聞かせていただいた。一つ一つの言葉が心に残っているところ。現状は後悔の一言、極みでございます。全職員を対象としたアンケートもできていない状況で、（第三者）委員会の結論をもって（進退を判断したい）ということでご理解いただきたい」\n不信任決議案に反対した議員に、なぜそうしたのか尋ねると。\n\n（反対した議員）\n「今その時ではない。まだ早すぎる。判断は町長が進退を決めるのが筋」\n\nこれを受けて町民は。\n\n（町民）\n「否決された?どっちかと言うと引退してほしい。責任とってほしい」\n\n（町民）\n「庶民的で、はめ外して話してしまった感じがある。そこまで厳しくいうことはない」\n\n（町民）\n「（町長を）続けるといっても信用できない」\n\n東郷町は町長のハラスメントについて、年内をめどに全職員を対象にしたアンケート調査を実施する予定で、それを元に第三者委員会を立ち上げ、検証する方針です。\nCBCテレビ
出汁が染み込みやすい!　おでんによく合う「おでん大根」の収穫が最盛期　（CBCテレビ）,https://news.yahoo.co.jp/articles/68f3f82331c94b3cda5d57474d8f763bb7e146bc,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231127-20859997-cbcv-000-2-thumb.jpg?exp=10800,2023-11-27T18:57:52+09:00,2023-11-27T19:53:30+09:00,CBCテレビ,cbc,CBCテレビ,364,\nCBCテレビ\n冬の味覚、おでんによく合う大根「おでん大根」の収穫が、三重県度会町で始まりました。\n【写真を見る】出汁が染み込みやすい! おでんによく合う「おでん大根」の収穫が最盛期\nおでん大根は出汁の味が染み込みやすく、柔らかい果肉がおでんによく合うことからその名が付けられました。\n\n度会町では8年前から栽培が始まり、今は7軒の農家がおでん大根を作っています。\n\nことしの収穫は11月10日から始まり、森本均さんの畑では、早朝から大きさを確かめながら大根を1本ずつ抜き取る作業に大忙しです。\n\n（森本均さん）\n「猛暑と雨不足で発育は遅れたが、その後順調に品質の良いものが育ったと思います」\n\n収穫作業は来年1月中ごろまで続き、周辺地域を含めおよそ50トンが出荷されるということです。\nCBCテレビ
乗用車が軽乗用車と正面衝突　乗用車の運転手は“車を乗り捨てて逃走”　軽乗用車の男性（69）は大けが（CBCテレビ）,https://news.yahoo.co.jp/articles/9b604abf6abc3aede41e4078bd8b8636a8629a2c,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231127-20860186-cbcv-000-2-thumb.jpg?exp=10800,2023-11-27T18:22:05+09:00,2023-11-27T19:38:29+09:00,CBCテレビ,cbc,CBCテレビ,301,\nCBCテレビ\n正面衝突事故の現場から車を乗り捨て逃走。警察がひき逃げ容疑で調べています。\n\n事故があったのは岐阜市芥見大船の信号のある交差点で、警察によりますと27日午前9時20分ごろ、対向車線にはみ出した乗用車が軽乗用車と正面衝突しました。\n【写真を見る】乗用車が軽乗用車と正面衝突 乗用車の運転手は“車を乗り捨てて逃走” 軽乗用車の男性（69）は大けが\nこの事故で軽乗用車を運転していた岐阜市に住む69歳の男性が、ろっ骨を折る大けがをしました。\n\nもう1台の運転手は乗っていた赤い車を放置して現場から逃走していて、警察はひき逃げの疑いで運転手の行方を追っています。\nCBCテレビ
