headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
暴力団組員を逮捕、正体を隠して住宅の賃貸契約を結ぶ　さらにレンタルボックスの存在も浮上…38口径と25口径の拳銃、実弾68個、覚醒剤が保管されていたので再逮捕　レンタルボックスは別人が契約…その後なぜか不起訴に（埼玉新聞）,https://news.yahoo.co.jp/articles/bb75ddce26e146d61c5fed69860e174f0b38b58c,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000012-saitama-000-2-view.jpg?exp=10800,2023-11-30T17:45:54+09:00,2023-11-30T18:13:18+09:00,埼玉新聞,saitama,埼玉新聞,823,\n逮捕の組員男性を不起訴 レンタルボックスで拳銃など保管した疑い＝川口市\nレンタルボックス内に拳銃などを保管していたとして、銃刀法違反（加重所持）などの容疑で逮捕された指定暴力団住吉会傘下組織組員の男性（49）＝埼玉県川口市＝について、さいたま地検は22日、不起訴処分とした。処分理由は明らかにしていない。\n大宮で暴力団と不良グループが乱闘 暴力団を車ではね飛ばした不良たち\n男性は川口市内のレンタルボックスで拳銃と適合する実包、覚醒剤を保管し所持していたとして、7月18日に県警に逮捕されていた。\n\n■別人がレンタルボックス契約、詐欺容疑でも逮捕されていた（以下、再逮捕時の記事）\n\n レンタルボックス内に拳銃と実包、覚醒剤を保管していたとして、県警捜査4課と川口署の合同捜査班は7月18日、銃刀法違反（拳銃加重所持）と火薬類取締法違反、覚醒剤取締法違反（営利目的所持）の疑いで、川口市西新井宿、塗装工で指定暴力団住吉会3次組織組員の男（48）を再逮捕した。\n\n 再逮捕容疑は6月27日、川口市内のレンタルボックス内で回転弾倉式拳銃2丁と適合する実包68個、覚醒剤約52グラム（末端価格約326万円相当）を保管して所持した疑い。県警は事件の背景に暴力団の組織的な関与があるとして、認否を明らかにしていない。\n\n 捜査4課によると、男が別の暴力団幹部と共謀し、暴力団員であることを秘して2021年12月に川口市内の集合住宅の賃貸契約を結んだとして、今年6月27日に詐欺容疑で逮捕。同日、関係場所として同市内のレンタルボックスを捜索したところ、工具などの道具とともに、38口径と25口径の拳銃や実包、三つに小分けされた覚醒剤が一緒に入ったビニール袋が置いてあったという。\n県警は、レンタルボックスの契約者が別の人物だったことから組織として使用していたとみて調べるとともに、拳銃や覚醒剤などを所持していた経緯を捜査している。
やっていない…東武線の駅職員を逮捕、200万円超を盗んだ疑い　駅の金庫から知らぬ間に　現金管理する警備会社、異変に気付く　勤務シフトなど照らし合わせ職員が浮上…その後、理由不明の不起訴に（埼玉新聞）,https://news.yahoo.co.jp/articles/e61caaf57cd2c4ea11b7e7aa7650b3417e9e7b60,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000013-saitama-000-2-view.jpg?exp=10800,2023-11-30T19:57:21+09:00,2023-11-30T21:03:06+09:00,埼玉新聞,saitama,埼玉新聞,513,\n男性を不起訴 草加駅で窃盗疑い\n駅の事務室の金庫から現金を盗んだとして逮捕された東武伊勢崎線草加駅に勤務する男性（49）＝栃木県足利市＝について、さいたま地検は22日、不起訴処分とした。処分理由は明らかにしていない。\nホストクラブ通う女性空士長を処分…高額の飲食代を支払えず、ホストに指示され携帯電話渡す\n男性は今年4月、勤務していた草加駅の事務室内にある金庫から現金218万円を盗んだとして、9月20日に埼玉県警草加署に窃盗容疑で逮捕されていた。\n\n■異変に気付いた警備会社、駅長に報告（以下、初報記事）\n\n 草加署は9月20日、窃盗の疑いで、栃木県足利市、東武伊勢崎線草加駅に勤務する男（49）を逮捕した。\n\n 逮捕容疑は4月22日午前8時50分ごろ～午後3時ごろの間、勤務していた草加駅の事務室内にある金庫から現金218万円を盗んだ疑い。\n\n 同署によると同日、現金管理を業務委託する警備会社から草加駅長に「伝票と現金の額が合わない」と連絡があり、同26日に草加駅長が同署へ被害相談。その日の勤務シフトや現金管理従事者を照らし合わせる中で、関与が浮上した。「やっていない」と否認しているという。
必死…女児が抵抗、体を触ろうとバイク男が服つかむ　夕方前の住宅街　服を引っ張られた女児、通行人が目撃し通報　逃げた男逮捕、介護職員の37歳「わいせつ行為しようかと」（埼玉新聞）,https://news.yahoo.co.jp/articles/518431ff5468175274149a0bbd97091b3d40c8e0,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000011-saitama-000-2-view.jpg?exp=10800,2023-11-30T17:11:00+09:00,2023-11-30T17:33:10+09:00,埼玉新聞,saitama,埼玉新聞,303,\n路上で女児触ろうとした疑い、男逮捕＝春日部市\n埼玉県警春日部署は28日、不同意わいせつ未遂の疑いで、春日部市銚子口、介護施設職員の男（37）を逮捕した。\n女児にわいせつ、家で就寝中に…何度も忍び込んだ男逮捕 女児も家族も気付かず 発覚の理由\n逮捕容疑は9日午後3時45分ごろ、春日部市の住宅街の路上で、歩いていた小学生の女子児童の服を引っ張り、わいせつな行為をしようとした疑い。\n\n 同署によると、男はバイクに乗って女児の服をつかんだが、女児が抵抗し、目撃した通行人が110番した。付近の防犯カメラから男が浮上した。女児と面識はなく、「わいせつな行為をしようとした」と容疑を認めているという。
パン新触感！薄皮の米粉で包まれた「笹だんごパン」登場　イオン12月3日まで“新潟フェア”　えりすぐり蔵元の銘酒、糖度の高い大玉ブランド西洋梨も（埼玉新聞）,https://news.yahoo.co.jp/articles/df0a7387ac1130b31679523be73f33c6b53b1c24,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000009-saitama-000-1-view.jpg?exp=10800,2023-11-30T16:11:10+09:00,2023-11-30T16:11:10+09:00,埼玉新聞,saitama,埼玉新聞,486,\n笹団子を丸ごとパンに包んだ「笹だんごパン」（イオンリテール提供）\n埼玉、茨城、栃木、群馬県のイオンとイオンスタイル45店舗で新潟の特産品などを扱う「新潟フェア」が開催される。特別催事を行うイオンスタイルレイクタウン（埼玉県越谷市）で29日から、その他の店舗は30日から。全店舗とも12月3日まで。\n大宮で長蛇の列“ホタテ祭り”開催 バター焼きやグラタン人気\n今回で10回目となる新潟フェアは、新潟県とイオンが結んだ包括連携協定の一環。対象店舗では、上品で芳醇（ほうじゅん）な香りと甘みが特長の西洋梨「ル レクチエ」や地酒などを取り扱う。\n\n イオンスタイルレイクタウンでは、「ル レクチエ」の中でも特に糖度の高い大玉ブランド「ルショワ」や薄皮の米粉パンで包んだ新触感の「笹だんごパン」を取りそろえるほか、えりすぐりの五つの蔵元の銘酒を販売する。\n\n 新潟県の花角英世知事は「新潟にゆかりのある方々にふるさとを思い出す機会としていただくことはもちろん、新潟の風土が育んだ食や文化を多くの皆さまからお楽しみいただけることを願っている」とコメントを寄せている。
絶景スポット見頃を迎える！赤＆黄に染まった紅葉名所、水面に映って美しさ絶頂　釣りの人気スポットでもあり、観光客と釣り客らにぎわう　感動の光景いつまで（埼玉新聞）,https://news.yahoo.co.jp/articles/a6091f291e1b1cc50ded345fc4c1e1a298bc3833,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000010-saitama-000-1-view.jpg?exp=10800,2023-11-30T16:43:07+09:00,2023-11-30T16:43:07+09:00,埼玉新聞,saitama,埼玉新聞,433,\n例年よりもやや遅れて紅葉が見頃を迎えた鎌北湖＝28日、毛呂山町大谷木\n埼玉県毛呂山町の鎌北湖で、紅葉が見頃を迎えている。28日は穏やかな晴天に恵まれ、周辺の山や湖畔で色づいた木々が鏡のような水面に映り、見事な錦秋の光景となった。\n関東一円から客が集まる人気、埼玉で注目の「農園」も\n鎌北湖は1935年、農業用貯水池として標高100メートルほどの里山に完成した人造湖。周囲は約2キロで、植えられるなどした60本ほどのカエデ類が湖畔にあるほか、湖を見下ろす山にはナラをはじめとした落葉広葉樹が自生。秋になると赤や黄に染まり、紅葉の名所として知られる。\n\n 町産業振興課や町観光協会によると、今年は暖かさが影響し、例年よりも約1週間遅く最盛期に入ったという。12月初旬ごろまで楽しめる見通し。湖はヘラブナ釣りの人気スポットでもあるため、カメラを抱えた観光客に加え、釣り客たちも訪れていた。\n\n 問い合わせは、同課（電話049・295・2112＝代表）へ。
20代女性タクシー運転手、深夜に恐怖…走行中にわいせつ行為　会社員を逮捕　後部座席から伸びてきた手、胸を触る「覚えていない」と否認する51歳（埼玉新聞）,https://news.yahoo.co.jp/articles/03e1544f921a10e22e2b73494b262db6c0fafec9,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000008-saitama-000-1-view.jpg?exp=10800,2023-11-30T15:46:32+09:00,2023-11-30T15:46:32+09:00,埼玉新聞,saitama,埼玉新聞,266,\n朝霞署＝埼玉県朝霞市栄町\n埼玉県警朝霞署は29日、強制わいせつの容疑で、朝霞市泉水1丁目、会社員の男（51）を逮捕した。\n朝コンビニでも女性衝撃…コーヒーマシン操作中、客の男がわいせつ\n逮捕容疑は、7月8日午前0時40分～同1時20分ごろ、東京都内から朝霞市内を走行中のタクシー車内で、運転中の20代のタクシー運転手女性を触った疑い。\n\n 同署によると、男は都内からタクシーに乗車。後部座席から胸を触るなどの行為を繰り返し、自宅付近で料金を支払って下車していた。男は「酒に酔っていて覚えていない」と容疑を否認している。
教諭逮捕…担任クラスの女児にわいせつ行為　宿泊行事中、大勢の児童が就寝した夜に　「触ったことは間違いないが、健康管理のためだった」と語る33歳（埼玉新聞）,https://news.yahoo.co.jp/articles/efd4a32d9a10cb53e1e82736473a6b23edaf4665,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000004-saitama-000-1-view.jpg?exp=10800,2023-11-30T13:04:02+09:00,2023-11-30T13:04:02+09:00,埼玉新聞,saitama,埼玉新聞,275,\n学校行事で女子児童触る 容疑の教諭逮捕\n埼玉県警草加署は29日、不同意わいせつの疑いで、越谷市蒲生旭町、教諭の男（33）を逮捕した。\n姉は深夜どこへ…知らない男の車に乗る 幼い弟が母に知らせ発覚、突き止めた部屋で姉といた男逮捕\n逮捕容疑は8月23～24日、勤務している草加市の小学校の行事で訪れた県外の宿泊施設で、担任学級の10代の女子児童を触るなどした疑い。\n\n 同署によると、宿泊行事には大勢の児童が参加し、男は就寝時間から起床時間の間に犯行に及んだ。男は「体を触ったことは間違いないが、健康管理の目的だった」と供述しているという。
埼玉で全国の“ブルドックソース”すべて生産も　支えた巨大な生産拠点“ブルドックソース鳩ケ谷工場”88年の歴史に幕　館林工場に移設統合、来年1月に本格稼働へ　鳩ケ谷が選ばれた理由、今後の跡地利用は（埼玉新聞）,https://news.yahoo.co.jp/articles/c87e419738a857694913a188605fa464e8784b0a,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000006-saitama-000-1-view.jpg?exp=10800,2023-11-30T14:18:01+09:00,2023-11-30T14:18:01+09:00,埼玉新聞,saitama,埼玉新聞,1349,\n9月に生産を終了し、今年末に移転統合されるブルドックソース鳩ケ谷工場（同社提供）\n埼玉県川口市の鳩ケ谷地区で88年にわたって食卓を彩るソースを作り続けた「ブルドックソース鳩ケ谷工場」が9月に生産を終え、今年末で群馬県館林市の館林工場に移設統合される。移設に際し、地元への感謝を込め市内80校全小中学校全児童生徒と全教職員へソースを2本ずつ、計約9万本が寄贈される。同社担当者は「90年近くこの地で操業させていただき本当にお世話になった。感謝の一言です」と長年の拠点であった川口市、鳩ケ谷地区への感謝を話している。\nブルドックソース鳩ケ谷工場、誕生直後の写真 四角いキャップが懐かしい旧ボトルの写真も【写真3枚】\nブルドックソース（東京都中央区）は食品卸商「三澤屋商店」として1902（明治35）年に開業し、05（同38）年にソースの販売を開始した。鳩ケ谷工場は35（昭和10）年6月に新設。鳩ケ谷が選ばれた理由としては、野菜の調達ができることや、良質な水があったことなどが挙げられるという。同工場には同社研究所、物流、原料調達、品質保証部門があり、98（平成10）年4月に館林工場が新設されるまで、ブルドックソースは全てここで生産され、全国へ出荷された。生産量は1・8リットル換算で年間約1千万本。同社の大規模な生産拠点だった。四角い白色キャップ、ボトルでおなじみだったソースも69（昭和44）年に初めて同工場で生産された。今年9月に同社は容器のリニューアルを発表しており、定番の「ウスター」「中濃」「とんかつ」ソースなどはより使いやすく、環境に配慮した丸いボトル容器となった。\n\n 工場では2011（平成23）年から17（同29）年まで毎年、「ふれあい会」として工場開放日を設け、工場見学や料理教室、ソースを使った料理の試食などが行われてきた。また、鳩ケ谷のご当地グルメ「ソース焼うどん」は同工場と鳩ケ谷商工会とが共同開発。近隣小中学生の授業の一環として、地元の歴史を学ぶ際に工場を訪れる、あるいは社員が出向いて出張授業を行うなど、地域に開かれ、地元から愛された工場だった。\nかつては工場見学も行われていたが、近年では工場の老朽化などに伴い実施されていなかった。21（令和3）年7月、鳩ケ谷工場を移転し、国内3工場（鳩ケ谷工場、ブルドックソース館林工場、イカリソース西宮工場）体制を2工場体制へと再編する方針が発表されていた。\n\n 11月27日はブルドックソースの浅倉貴執行役員らが川口市役所を訪問し、ウスターソース500ミリリットル、とんかつソース500ミリリットルそれぞれ1本ずつを市内全小中学校児童生徒教職員に寄贈することを奥ノ木信夫市長らに報告。浅倉さんは「この地で仕事をさせていただき、地域の皆さまには本当にお世話になった」と謝意を述べ「小さい頃に味わった味は大人になっても懐かしく思い出すもの。特に川口のお子さんには食べていただきたい」と話し、ブルドックソースの味が戦前からこれまで、川口から全国へと送り出されていたことを子どもたちに伝えてほしいとした。\n\n 同社によると移設先の館林工場は来年1月から本格稼働し、鳩ケ谷工場の跡地利用計画については未定という。
東武野田線・岩槻駅の東口周辺、オススメの魅力スポット紹介　電車の真上に国内でも貴重な神社が　シンボルの大イチョウ圧巻、人気の古民家カフェも（埼玉新聞）,https://news.yahoo.co.jp/articles/c5eb6c654d74dbd8c1320603710015a8315f1c5a,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000007-saitama-000-1-view.jpg?exp=10800,2023-11-30T15:28:28+09:00,2023-11-30T15:28:28+09:00,埼玉新聞,saitama,埼玉新聞,1203,\n古民家カフェ「niwasakicafeいわさ喜」店内は優しい照明の中、緑と本に囲まれてまったりと過ごせる\n東武野田線岩槻駅（埼玉県さいたま市岩槻区）を降りるとコンコースの両側に町の名所がステンドグラスで描かれている。歴史的スポットが点在する岩槻の町。そこかしこに史跡が残り、角を曲がれば赤い鳥居や山門に当たる。建物の脇からのぞく見事な寺の屋根や大きな木々。見逃していた“ジモト”を新旧の結び付きや息づく継承を交え2回にわたり紹介したい。\n岩槻駅近くの圧巻イチョウの写真 愛宕神社の写真、周辺地図も【写真4枚】\n駅東口から大構の上に立つ愛宕神社へ。車道には「丹過通り」の看板。町の随所に風情を感じる通り名が付いている。平山城であった岩槻城はその城下町を一緒に土塁で囲んで大構を築いていた。大構は高さ4メートル、幅8メートル、全長8キロにわたった。現存するのは国内でも貴重という。戦国時代の1587年ごろには造られ、廃城となる明治まで町を守ってきた。\n\n 同神社の社殿へは27段の階段を登る。社殿の裏に回るとそこが城を守る堡塁（ほるい）の上であることが分かり、真下を野田線が走る。春の「雛（ひな）めぐり」には階段いっぱいに人形を飾る。\n\n 丹過通りに戻り、日光御成道を通って岩槻小学校へ向かう。歩きながら見えていた大イチョウの頭部分がいったん消えた。学校に断り、校庭に入ると、児童が「大イチョウの前ね！」と言い合いながら走り、巨木の下へ竹ぼうきを手に集まった。校庭の真ん中に立つ同校のシンボルだ。\n\n 樹齢約150年、高さ27メートル。幹回りは5メートルあり、幹は根元近くから四方に分かれながら真っすぐに空へ伸びている。さいたま市と合併後の2007年同市の天然記念物に。10年には同市景観重要樹木第1号に指定された。町全体の象徴でもある。中島悟校長は「毎朝7時、登校してくると真っ先にイチョウを見上げ、あいさつする」とほほ笑んだ。\n学校真向かいにある浄安寺の山門前には昭和初期に蓮田まで通っていた武州鉄道跡が残り、県道沿いには人形博物館がある。同道を隔てた大龍寺への参道を山門まで行き、左に曲がると大工町通り。名の由来は築城に携わった大工職人たちが住んでいたことから。通りのブロック塀に小さな入り口がある、くぐると懐かしい石畳と庭のある古民家カフェが迎えてくれる。\n\n 「niwasakicafeいわさ喜」。岩﨑景子さんと絵美華さん母娘で営むブックカフェで一服。「お好きな所へ、どうぞ」。お気に入りの場所を見つけて過ごせば時を忘れる。景子さんの作る、体に優しいカフェ風田舎ランチが人気。絵美華さんのデザートは甘さ控えめでおいしい。駅までは大工町通りを抜けて約7分で戻れる。\n\n 【メモ】niwasakicafeいわさ喜＝正午～午後5時、日、月曜休み。電話048・689・3388
深夜…セブン女性店員、強盗が「レジ開けろ」と迫るも拒否　身長170センチで体格がっしりの男、諦めて逃げる　別の女性店員は清掃中、客おらず　男は年齢不詳、赤い手袋に白黒チェック柄のマフラー（埼玉新聞）,https://news.yahoo.co.jp/articles/288428e2fb8770b56e36760379c1854b3ea0dc1b,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000005-saitama-000-1-view.jpg?exp=10800,2023-11-30T13:35:00+09:00,2023-11-30T13:35:00+09:00,埼玉新聞,saitama,埼玉新聞,369,\nコンビニで強盗未遂＝戸田市\n29日午前3時ごろ、埼玉県戸田市中町2丁目、コンビニエンスストア「セブンイレブン戸田中町2丁目店」に、客を装った男が侵入。男は持っていたバッグをレジカウンターに乗せ、対応した女性店員（47）に「金を入れろ。レジを開けろ」などと脅したが、店員が拒否すると、何も取らずに逃走した。\n大宮で暴力団と不良グループが乱闘 暴力団を車ではね飛ばした不良たち\n蕨署によると、当時、店内に客はなく、対応した女性店員と、店内清掃をしていた別の女性店員の2人がいたが、いずれもけがはなかった。男は年齢不詳、身長約170センチでがっしりとした体格。紺色のフード付きジャンパーに灰色のスエットのズボン、赤い手袋に黒い靴、白と黒のチェック柄のマフラー姿で、黒いショルダーバッグを持っていた。同署で強盗未遂事件として調べている。
