headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body
インフルエンザ「警報レベル」超え　熊本県内　過去最速の11月発令（熊本日日新聞）,https://news.yahoo.co.jp/articles/c4ee31aaa985e36719da7e37969b275f18ed3dbc,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000008-kumanichi-000-6-view.jpg?exp=10800,2023-11-30T15:29:22+09:00,2023-12-01T09:56:48+09:00,熊本日日新聞,kumanichi,熊本日日新聞,606,\n発熱し来院した小学生を診察する駒木小児科クリニックの駒木智院長（右）＝30日午前、熊本市中央区\n熊本県は30日、県内のインフルエンザ患者が増加し、大流行を意味する「警報レベル」になったと発表した。統計が残る2003年以降、09～10年シーズンと並び最も早い時期での警報レベルとなった。新型コロナウイルス禍前までは1月ごろが多く、1カ月以上早まった。\n\n 県健康危機管理課によると、20～26日の1週間に県内80の定点医療機関から報告された患者数は、前週の1・5倍となる3138人。6週連続で増加した。1定点当たりの患者数は39・23人で、警報基準値の30人を超えた。\n\n 年齢別では、10歳未満が計1572人と半数を占めた。保健所管轄別では、人吉が61・80人と最も多く、有明59・63人、菊池57・13人、宇城49・33人などが続く。全11カ所の保健所管轄中7カ所で警報レベルを超えている。\n\n 新型コロナウイルスの流行中、インフルエンザは基準値を超えておらず、警報レベルは19年1月以来。今回のインフルエンザの流行は22年12月から1年近く続いたまま、警報レベルとなる異例の大流行となった。\n県薬務衛生課によると、長引く流行で小児用の抗インフルエンザ薬などが不足。安定供給の見通しは立っておらず、県は人混みを避け、丁寧な手洗いや換気など、基本的な予防策の徹底を呼びかけている。（清島理紗）
熊本都市圏の高規格道路、３路線の計画づくり始まる　「10分・20分構想」実現へ有識者委が初会合　　（熊本日日新聞）,https://news.yahoo.co.jp/articles/b26403ec07302840d3d4daae9d0f58f9c8a15dc5,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000009-kumanichi-000-4-view.jpg?exp=10800,2023-11-30T18:09:22+09:00,2023-12-01T09:00:11+09:00,熊本日日新聞,kumanichi,熊本日日新聞,628,\n高規格道路3路線の計画策定に当たり、技術的助言をする有識者委員会の初会合＝30日、熊本市中央区\n熊本都市圏の渋滞解消に向け、熊本県と熊本市が早期実現を目指す新たな高規格道路3路線について議論する有識者委員会は30日、市内で初会合を開き、概略ルートや道路構造の計画策定に当たり、住民の意見を取り入れながら進めていくことを確認した。\n\n 有識者委は都市計画や交通、環境などの専門家ら8人で構成。委員長に熊本大の円山琢也教授を選んだ。ルートや道路構造などを盛り込んだ計画策定で、技術的な助言をする。\n\n 事務局の県と市が3路線の概要やこれまでの取り組みを説明。県土木部の亀崎直隆部長は「高規格道路の早期実現は大きな宿題。迅速かつ丁寧に議論を進めたい」と述べた。委員からは「整備をもう少し急ぐことはできないか」「環境への悪影響を早い段階から考慮しておく必要がある」などの意見が出た。\n\n 今後の有識者委で、物流や環境などの評価項目を設定して複数計画案を比較検討。熊本都市圏を通る道路で住民生活に与える影響も大きいことから、計画策定のプロセスでアンケートも予定する。計画の決定時期は未定。\n3路線は熊本市中心部から延びる「北連絡道路」と「南連絡道路」、北連絡道路から熊本空港方面へ延びる「空港連絡道路」。九州自動車道や熊本空港へのアクセス向上につなげる「10分・20分構想」として、県と市が21年策定の新広域道路交通計画に盛り込んだ。（小山智史）
ヒオウギガイ出荷本格化　色鮮やか甘み豊か　年末年始の食卓に彩り　熊本・苓北町（熊本日日新聞）,https://news.yahoo.co.jp/articles/f9793649cb85c1b403bbf1f3c4a11f38fd99603e,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000007-kumanichi-000-4-view.jpg?exp=10800,2023-11-30T12:09:21+09:00,2023-12-01T09:55:46+09:00,熊本日日新聞,kumanichi,熊本日日新聞,510,\n1\n/\n4\n出荷が本格化し、彩りよく箱詰めされるヒオウギガイ＝30日、苓北町\n色とりどりのヒオウギガイを箱詰めする従業員＝30日、苓北町\n色とりどりのヒオウギガイを箱詰めする従業員＝30日、苓北町\n年末年始の贈答用に人気のヒオウギガイ＝30日、苓北町\n色とりどりの貝殻が美しいヒオウギガイの出荷が、熊本県苓北町で本格化している。年末年始の贈答用に人気で、九州を中心に各地に発送される。\n\n 町内の福島水産は富岡湾近くで養殖し、約1年半かけて直径9センチほどに育てている。今年は水温やプランクトン量など海の環境が良好で順調に成育。年内を中心に、平年より多い20トンの出荷を見込む。\n\n 30日は早朝から従業員が水揚げされた貝を箱詰め。赤、黄、紫、オレンジ、茶の5色をバランス良く発送用の発泡スチロール箱に並べ、無菌海水と酸素を入れた。同社の福島剛士さん（40）は「過去最高の出来。生きたまま届くので、まずは刺し身で味わってほしい。甘みが強く、浜焼きも味付けしなくてもおいしい」と話している。\n\n 県内など西日本は送料込みで15個3900円から。福島水産☎0969（35）2377。（平井智子）
田尻議員に辞職勧告　熊本市議会　公選法違反「議会の信頼失墜」（熊本日日新聞）,https://news.yahoo.co.jp/articles/cf83d98f4433266a0bfcdf0a2d0f95bf390fbad1,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000006-kumanichi-000-5-view.jpg?exp=10800,2023-11-30T11:59:23+09:00,2023-12-01T09:07:55+09:00,熊本日日新聞,kumanichi,熊本日日新聞,583,\n田尻善裕熊本市議への辞職勧告決議案を賛成多数で可決した市議会＝30日、本会議場\n熊本市議会（定数48）は30日、今春の市議選を巡る公選法違反（事前運動、法定外文書頒布）で、熊本地裁から罰金30万円の有罪判決を受けた田尻善裕市議（60）への辞職勧告決議案を賛成多数で可決した。\n\n 30日開会した定例会の本会議で、主要4会派のうち自民党市議団（14人）と市民連合（7人）、公明党市議団（7人）の9人が連名で提出。自民の坂田誠二団長は提案理由で「最終的な判決の確定は裁判所に委ねるほかないが、（公選法違反となった）今回の行為自体は田尻氏も認めている。議会への信頼を失墜させ、看過できない」と述べた。\n\n 採決では自民、市民連合、公明の各会派が賛成。田尻氏が7月まで所属した熊本自民党市議団（12人）と共産党市議団（2人）は「司法の判断が出ていない段階で辞職勧告すべきではない」として反対した。\n\n 辞職勧告決議に法的拘束力はない。可決後、田尻氏は記者団に「係争中であり、最終的には裁判の結果に従う。それまでは議員を続ける」と主張。決議について「裁判が終わるまでは推定無罪で遺憾だ」と語った。\n特定の選挙違反で罰金刑が確定すれば、被選挙権などの公民権が5年間停止されて失職する。田尻氏は10月下旬、地裁判決を不服として福岡高裁に控訴した。（河内正一郎）
JR九州社長、肥薩線復旧「持続可能性で判断」と慎重姿勢　熊本県など地元の支援枠組み合意で（熊本日日新聞）,https://news.yahoo.co.jp/articles/2ea9f531653aa9a120644da651f2dd5b69199c04,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000010-kumanichi-000-4-view.jpg?exp=10800,2023-11-30T18:55:22+09:00,2023-12-01T09:29:49+09:00,熊本日日新聞,kumanichi,熊本日日新聞,485,\n肥薩線の復旧に向けては「持続可能性が大事だ」と強調するJR九州の古宮洋二社長＝30日、福岡市\n2020年7月豪雨で被災したJR肥薩線の全線再開に向け、復旧費と復旧後の維持費に関する熊本県など地元の支援枠組みが固まったことについて、JR九州の古宮洋二社長は30日の定例記者会見で「（JR九州の）費用負担が圧縮されたから良いという話ではなく、持続可能性で判断しないといけない」と述べ、復旧に慎重な姿勢を重ねて示した。\n\n 県と地元市町村は、復旧費約235億円のうち実質的な地方負担分約12億7千万円を、県が全額受け持つことで合意。線路などを地元自治体が所有・管理する「上下分離方式」導入で、年間約7億4千万円と試算している維持費の分担でも合意した。復旧費は国と県が約9割を出し、JR九州の負担分は約25億3千万円に圧縮される。\n\n 古宮社長は「約200億円という公費をかけて復旧したとしても、利用客が少ない状況でいいのか」と指摘。維持費の地元負担についても「税金を使うということなので、その価値があるのかを地元も一緒に考えないといけない」と述べた。（田上一平）
ロアッソ若手、韓国で〝特訓〟　強化遠征、練習試合で互角（熊本日日新聞）,https://news.yahoo.co.jp/articles/9d6c6cd94a6f0ee5cb276d048a2c313e2ab6e3e7,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000003-kumanichi-000-2-view.jpg?exp=10800,2023-11-30T08:15:22+09:00,2023-11-30T10:18:48+09:00,熊本日日新聞,kumanichi,熊本日日新聞,1285,\nロアッソ熊本と安山グリナースFCの練習試合。右手前は熊本のDF相澤＝22日、韓国（クラブ提供）\nロアッソ熊本は21～26日に韓国への強化遠征を行った。1、2年目の若手を中心に、ユース所属高校生や来季加入内定の大学生らも含め計14人が韓国Kリーグのチームと練習試合に臨んだ。FCソウル（1部）に2─2、安山グリナースFC（2部）には1─1。フィジカルが強い韓国選手相手に、互角に戦った。\n\n 天皇杯4強入りの賞金2千万円を生かした来季に向けた〝特訓〟。ボランチやウイングバックとしてフル出場したMF豊田歩は「体が強い相手にも、熊本らしくつなぐサッカーを発揮できた」と話す。\n\n 同じくセンターバックでフル出場したDF宮㟢海斗も「空中戦での競り合いや、前線へのパス供給など自分のやりたいプレーも出せた。思った以上にやれるという手応えがあった」と話し、自信を育んだようだ。\n\n 6日間にわたり練習や寝食をともにし、密にコミュニケーションを図れたメリットもあった。宮㟢は「プレーがうまくいかないときの解決法など、（藤田）一途さんにアドバイスをもらえた」と語る。\n韓国Kリーグ2部・安山グリナースFCとの練習試合にあたり、ベンチで大木武監督（左）の指示を聞くロアッソ熊本の選手ら＝22日、韓国（クラブ提供）\nまた、安山戦は福岡空港から韓国入りした翌日の実施と、Jリーグのアウェー開催と似た日程だった。豊田は「韓国への移動で対応できたなら、日本のアウェー戦はもっと楽に準備できるはず」と、収穫を口にした。（萩原亮平）\n\n ●相澤、自信胸に帰国\n\n 今季大卒で加入した新人DF相澤佑哉は、開幕当初こそ3バックの一角で先発に定着したが、4月末に負傷し、長期離脱を余儀なくされた。ピッチに立つ喜びと離脱する悔しさを経験した23歳は「良くも悪くもプロの世界を知ることができた1年目だった」と振り返る。\n\n 4月下旬に「グロインペイン症候群」という股関節周辺の痛みを伴うけがを発症。開幕からリーグ戦を11試合連続で先発出場していただけに「悔しかったし、もどかしかった」。\n\n 安静期間を経て、股関節のストレッチや体の左右差を整える筋力トレーニングに打ち込んだ。約4カ月の治療に励み、9月に練習に復帰した。だが、厳しい現実に直面。「体力が落ちていて体が思うように動かなかった」。シーズン中は調子が戻らず、出場の機会は得られなかった。\n先発奪還を目指して、練習で汗を流すロアッソ熊本のDF相澤佑哉（中央）＝熊本県民総合運動公園サッカー場\n若手中心の韓国遠征（21～26日）では、練習試合2試合とも3バックの左でフル出場。体格が良く球際が激しい韓国の選手に対し「憶さずに当たり負けしないプレーができた」と自信を胸に帰国した。\n\n 先発奪還に向け、29日の全体練習前には、自主的にパスとトラップの基本練習に真剣なまなざしで取り組んだ。「来季は持ち味のスピードと運動量で攻守に活躍したい。1年間離脱することなく試合に出続けたい」と闘志を燃やす。（野村拓生）
大洋デパートの記憶 思い出す【ハイ！こちら編集局】（熊本日日新聞）,https://news.yahoo.co.jp/articles/d2d8a388b4186ff5e16e16249e1aee70874ffbcf,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000004-kumanichi-000-1-view.jpg?exp=10800,2023-11-30T10:29:32+09:00,2023-11-30T10:29:32+09:00,熊本日日新聞,kumanichi,熊本日日新聞,274,\n（写真：熊本日日新聞）\n熊本市の大洋デパート火災から50年を迎えたとの記事を見て、小学校の頃、父親に連れられて遊びに行ったのを思い出しました。屋上の遊具は迫力があって面白く、食堂の料理もおいしかったことを覚えています。文化ホールでは映画の上映もありました。大洋デパートに行くのは子ども時代の楽しみだったと記憶しています。当時を知る人は少なくなったと思いますが、まさに熊本のシンボルでした。最近は郊外の大型商業施設や飲食チェーン店で用事が済むので、なかなかデパートに行く機会もありません。時代が変わったんでしょうね。＝大津町、元会社員・男、74
【30日の交通取り締まり情報】（熊本日日新聞）,https://news.yahoo.co.jp/articles/649f2048508a84046169ac5a27c32b1c7d7abd5f,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000002-kumanichi-000-1-view.jpg?exp=10800,2023-11-30T05:03:26+09:00,2023-11-30T05:03:26+09:00,熊本日日新聞,kumanichi,熊本日日新聞,185,\n（写真：熊本日日新聞）\n午前 玉名市横島町横島（国道501号）＝速度\n\n午前 山鹿市中央通（国道3号）＝携帯・ベルト\n\n午後 宇城市小川町（県道）＝速度\n\n＝11月24日、熊本県警発表\n\n※「交差点違反」は信号無視や一時不停止、歩行者妨害など交差点での違反の総称。「携帯」は携帯電話。「ベルト」はシートベルト。日時・場所が変更されることもあります。
【1日の献血】熊本市上下水道局など（熊本日日新聞）,https://news.yahoo.co.jp/articles/10ef12175a738a957edda4dac16c1713d8c286d4,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000001-kumanichi-000-1-view.jpg?exp=10800,2023-11-30T05:03:21+09:00,2023-11-30T05:03:21+09:00,熊本日日新聞,kumanichi,熊本日日新聞,260,\n（写真：熊本日日新聞）\n◇熊本市上下水道局（午前9時半～同11時45分・午後1時～同4時）\n\n ◇同リコージャパン熊本支社（午前9時半～同11時半）\n\n ◇同熊本北合志警察署（午後1時半～同4時）\n\n ◇日赤プラザ献血ルーム（午前9時～正午・午後1時～同4時半）\n\n 【輸血用血液の在庫状況】\n\n ＜400ml献血＞\n\n A型「困っています」\n\n O型「非常に困ってます」\n\n B型「安心です」\n\n AB型「安心です」\n\n ＝11月22日現在、熊本県赤十字血液センターまとめ
目標維持に苦心　四大トップ大目指し猛勉強【我的台湾留学記　異なる価値求めて②】（熊本日日新聞）,https://news.yahoo.co.jp/articles/55649f80930418839bdf219b4cabb2fef74f767c,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20231130-00000005-kumanichi-000-1-view.jpg?exp=10800,2023-11-30T11:29:25+09:00,2023-11-30T11:29:25+09:00,熊本日日新聞,kumanichi,熊本日日新聞,1386,\n高校2年生の時、オードリー・タン氏とオンラインで意見交換。左から3人目の生徒が私＝2020年11月、熊本市の熊本高校\n高校1年で台湾留学を決意したものの、課題はいくつもあった。最も大きいのは「台湾留学という目標を3年間維持できるか」だ。日本の大学受験は一朝一夕で準備できるものではない。受験勉強をやめて台湾留学に完全にシフトすれば、かなりのリスクがあり覚悟が必要だ。途中で諦めたり何らかの事情でかなわなくなったりした場合、国内の大学受験に間に合わないことは十分予測できた。\n\n 留学を決意した日から半年間、自分に合う大学はあるか、レベルはどれくらいか、4年かけて行く価値があるかなど徹底的に調べた。自分で理解し、納得した上で中国語の勉強をしようと考えたからだ。\n\n 2020年、高校2年の初めに中国語の勉強を開始。その頃は新型コロナウイルスの感染拡大で学校が2カ月ほど休校になり、朝から語学に集中できた。中国語は発音が特に大事で、リスニングを重視し、カタカナ中国語にならないよう毎日音声を聞いて、ぶつぶつリピートした。\nその年の秋からはオンラインで専門予備校「台湾留学サポートセンター」（茨城県）の授業を受け始めた。勉強に行き詰まったら鶴屋百貨店の台湾料理店「鼎泰豊［ディンタイフォン］」に行き、「大学生になったら台湾の本店で食べるんだ！」と自分を奮い立たせ、目標が揺らいでいないことを再確認した。\n\n この頃、学校の企画で台湾のデジタル担当大臣（現・デジタル発展相）オードリー・タン氏とオンラインで意見交換する貴重な体験を得た。彼女の才能と寛容さに衝撃を受け、こんな人を生み出した台湾への興味や関心がさらに強まった。会いに行きたい、と中国語を学ぶ意欲も高まった。\n\n 中国語の学習は順調に進み、TOCFL（華語検定）B2を取得。私は台湾で「四大［スーダァ］」と呼ばれる四大トップ大学（台湾大、清華大、陽明交通大、成功大）のコンピューターサイエンス学科への進学を希望していて、英語検定のTOEICのスコアも750以上が求められる。猛勉強の結果、高校3年の夏には800以上をマークした。\nただ、留学申請の準備はかなり苦戦した。熊本高から台湾に進学した前例が見当たらず、主に交流サイト（SNS）で日本人の台湾留学生にダイレクトメッセージを送ったり、インターネットで調べたりして情報収集した。推薦書などは担任やALTの先生の協力でなんとか完成させた。大学進学以降の勉強計画と、これまでの人生を踏まえた思考、自分はどのような人間なのかをまとめた論文も提出しなければならない。何度も推敲［すいこう］して書き上げた。\n\n 論文では、なぜ台湾なのか、なぜコンピューターサイエンスなのか、留学が将来にどうつながるのか詳細な説明が必要になる。自分の考えを深掘りし、留学の目的を言語化して明確にしたことで、大学では確固とした意思を持って学べている。生半可な目標設定だと留学は挫折しやすい。\n\n 高校卒業から9月の大学入学までの半年間をどう過ごそうか思案していたところ、コロナ収束の兆しがあり、台湾が外国人受け入れを徐々に再開。この上ないタイミングで、卒業から3週間後の22年3月、国立台湾師範大学の語学学校に入学することができた。（千年倫子＝陽明交通大在学）
