headline,mainEntityOfPage,image,datePublished,dateModified,author,media_en,media_jp,str_count,body,images,external_links
おにぎり食べて社会貢献を…高校生2人が学食運営会社と共同開発―校内向けに５日間、毎日４種１２０個提供　（南日本新聞）,https://news.yahoo.co.jp/articles/a556cf8699b9cb7e25eeef0aa25d5a7ab1d5593e,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000015-minami-000-1-view.jpg?exp=10800,2026-04-21T23:45:24+09:00,2026-04-21T23:45:24+09:00,南日本新聞,minami,南日本新聞,456,寄付付きのおにぎりを販売する鹿児島中央高校３年の垣内李心さん（左）ら＝２０日、鹿児島市の同校 鹿児島中央高校（鹿児島市）の学食で２０日、生徒が考案した「寄付付きおにぎり」の販売がスタートした。韓国風、ガパオライス、炊き込み、さつまいもの４種類。売り上げの一部を開発途上国に食糧支援するＮＰＯ法人へ届ける。 【写真】寄付付きメニューのおにぎり（左上から時計回りに）さつまいも、韓国風、ガパオライス、炊き込みの４種類 企画したのは３年の垣内李心さんと柳明沙里さん。探求学習の一環として、学食を運営するフェニックス（同市）と共同開発した。２４日までの５日間、校内向けに毎日各３０個の計１２０個を提供する。１個１５０円でうち２０円が寄付となる。人気のあったおにぎりは同社のそば茶屋吹上庵で５月１１〜３０日にうどんとセット販売する。 垣内さんは「困っている人に何かできればと思った。おいしさを感じながら社会貢献できることを知ってもらえたら」と笑顔。生徒２人の善意が先進国と途上国を“むすび”つける。 南日本新聞 | 鹿児島,[],[]
ゴールデンウィークだ、さあ離島へ　でも植物持ち帰らないで　門司植物防疫所鹿児島支所が注意喚起（南日本新聞）,https://news.yahoo.co.jp/articles/49310edd44b413bd6fddb84de08449088cc051fd,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000014-minami-000-1-view.jpg?exp=10800,2026-04-21T23:45:21+09:00,2026-04-21T23:45:21+09:00,南日本新聞,minami,南日本新聞,460,チラシ入りティッシュを配り、離島からの植物移動規制を周知する職員ら＝２０日、鹿児島市の鹿児島新港 人や物の往来が活発になる大型連休を控え、門司植物防疫所鹿児島支所は２０日、鹿児島市の鹿児島新港でフェリーの乗客にチラシ入りティッシュを配り、病害虫が寄生する植物を離島から持ち出さないよう呼びかけた。２４日まで同港や霧島市の鹿児島空港で周知する。 【写真】チラシ入りティッシュを配り、離島からの植物移動規制を周知する職員（右）＝２０日、鹿児島市の鹿児島新港 トカラ列島や奄美群島、沖縄県で、サツマイモを食害するアリモドキゾウムシやイモゾウムシ、かんきつ類に被害を与えるカンキツグリーニング病菌などが発生している。これらの地域からは植物防疫法により、サツマイモやミカン苗木など、病害虫が寄生する植物の移動が規制される。 県内離島では３、４月、果実・果菜類の害虫ミカンコミバエとセグロウリミバエが確認された。藤田武利次席植物検疫官（５６）は「防除は、持ち込まないことが第一。協力をお願いしたい」と話した。 南日本新聞 | 鹿児島,[],[]
要求断られ財布投げつけ　暴行容疑で男逮捕（南日本新聞）,https://news.yahoo.co.jp/articles/e1ce4fb88c90baa37632c2aad9f4cdf93a5d5433,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000013-minami-000-1-view.jpg?exp=10800,2026-04-21T23:05:24+09:00,2026-04-21T23:05:24+09:00,南日本新聞,minami,南日本新聞,194,（写真：南日本新聞社） 鹿児島県警薩摩川内署は２１日、暴行の疑いで、薩摩川内市樋脇、無職の男（６２）を逮捕した。逮捕容疑は同日午後２時ごろ、男の自宅で、同市の団体職員男性（５５）に財布とカードケースを胸などに投げつけた疑い。けがはなかった。 同署によると、仕事で訪れた団体職員に対し、要求したことを断られて激高した。一緒に訪れていた別の団体職員男性が１１０番した。 南日本新聞 | 鹿児島,[],[]
中国軍艦艇2隻、鹿児島県奄美大島沖を航行　防衛省発表（南日本新聞）,https://news.yahoo.co.jp/articles/5417acb8df852a641fb0369c37115de5e258ace0,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000012-minami-000-2-view.jpg?exp=10800,2026-04-21T21:15:21+09:00,2026-04-21T22:52:34+09:00,南日本新聞,minami,南日本新聞,413,（写真：南日本新聞社） 防衛省統合幕僚監部は２１日までに、中国海軍の駆逐艦とフリゲート艦それぞれ１隻が、十島村横当島と奄美大島の間を航行するのを海上自衛隊が確認したと発表した。領海侵入はなかった。防衛省は護衛艦「いかづち」が１７日に台湾海峡を通過したことへの対抗措置の可能性があるとみている。 統幕によると、１９日午前１１時ごろ、横当島の南西約６０キロを東へ進む２隻を海自が確認。同島と奄美大島の間を航行し、太平洋に抜けた。海自護衛艦「やはぎ」が警戒や情報収集に当たった。中国海軍は同日、西太平洋で演習訓練を行うと発表していた。 中国軍は１７日、いかづちが同日午前５時２分〜午後６時５０分（日本時間）に台湾海峡を通過したと発表。中国外務省は「中国の主権と安全に対する重大な脅威だ」と反発していた。 ２０２６年に入り、横当島近くの海域を中国海軍の船が航行するのは初めて。２５年は１回、２４年は８回あった。 南日本新聞 | 鹿児島,[],[]
程よい塩味と、とろける食感がたまらない――ムラサキウニの産地・阿久根市内でまつり　8店が工夫凝らした料理を提供　30日まで（南日本新聞）,https://news.yahoo.co.jp/articles/dea451efc9b134adc76d1bd7ed9aad5dd0084001,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000011-minami-000-1-view.jpg?exp=10800,2026-04-21T20:00:21+09:00,2026-04-21T20:00:21+09:00,南日本新聞,minami,南日本新聞,488,阿久根のムラサキウニを使ったうに丼定食＝阿久根市脇本のドライブイン潮騒 鹿児島県阿久根市内の飲食店で恒例の「うにと阿久根の旬まつり」が開催されている。今年は８店がうに丼をはじめ、地元食材を使ったメニューを提供する。３０日まで。 【写真】〈料理写真をアップで見る〉ドライブイン潮騒のうに丼＝阿久根市脇本の同店 阿久根のうに丼は、海水で洗った旬のムラサキウニの程よい塩味と、とろける食感で人気だが、ウニの減少を受けて、２年前に従来のイベントを刷新。コース料理からファストフードまで、各店が工夫を凝らす。 ドライブイン潮騒（同市脇本）は、うに丼（単品３３００円）のほか、地元産のタカエビやイカと合わせた丼（各３３００円）をそろえた。同店の佐藤香織さん（４８）は「今年は身の入りが良く、入荷も順調。今しか食べられない阿久根のウニを楽しんで」と話した。 一部を除き要予約。参加店は市内各所で配布するチラシや市観光サイト「アクネうまいネ自然だネ」に掲載中。問い合わせは市商工観光課＝０９９６（７３）１１１４（平日のみ）、まちの灯台阿久根＝０９９６（７２）３６４６。 南日本新聞 | 鹿児島,[],[]
1年余りで会社から2億2700万円着服――検察「ブランド品購入、酌量の余地なし」 59歳男に懲役9年求刑　　鹿児島地裁（南日本新聞）,https://news.yahoo.co.jp/articles/98190c4f01c96a569ec9aca5b5773ad9b40e7ced,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000010-minami-000-1-view.jpg?exp=10800,2026-04-21T19:45:21+09:00,2026-04-21T19:45:21+09:00,南日本新聞,minami,南日本新聞,390,イメージ 勤務先の建築機器関連会社から現金を着服したとして、業務上横領罪に問われた本籍鹿屋市串良町有里、住所不定、無職男（５９）の論告求刑公判は２１日、鹿児島地裁（中市達也裁判官）であり、男は追起訴分の起訴内容も認めた。起訴分の総着服額は２億２７００万円に上り、検察側は懲役９年を求刑した。判決は５月１３日。 検察側は論告で「経理課長の立場を悪用し、発覚を防ぐために会計処理ソフトに架空取引を入力して隠蔽（いんぺい）した。ブランド品の購入などが動機で酌量の余地はない」と指摘。弁護側は「社会復帰し、弁償に努める意思がある」などとして執行猶予付き判決を求めた。 起訴状などによると、２０２１年３月から２２年５月の間、取引先の支払いを装い、他の従業員に会社の預金口座から現金を出金させて金庫に移し、１０９回にわたり２億２７００万円を持ち出して着服したとされる。 南日本新聞 | 鹿児島,[],[]
園児ら元気にこいのぼり掲揚　鹿児島県庁前（南日本新聞）,https://news.yahoo.co.jp/articles/5d0afb391a5935ae8c9fedb6a37726febf7d416c,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000009-minami-000-1-view.jpg?exp=10800,2026-04-21T19:30:21+09:00,2026-04-21T19:30:21+09:00,南日本新聞,minami,南日本新聞,294,こいのぼりを掲げる真砂保育園の園児ら＝２１日、鹿児島県庁 鹿児島県庁前庭で２１日、近くの真砂保育園児がこいのぼりを掲げた。５月５日のこどもの日から始まる「児童福祉週間」に合わせた県の啓発行事。１１日まで掲揚する。 年長園児２０人が参加。園児代表４人と北薗育子子ども政策局長がロープを引くと、色鮮やかなこいのぼり３匹が空に昇った。園児らは新聞紙で手作りしたかぶとをかぶり、全員で「こいのぼりのように、元気でたくましくなります」と宣言した。 こいのぼりを掲げた堂免亮宏ちゃん（５）と鶴田知華ちゃん（５）は「ロープを引くと、高く上がっていくのが楽しかった」と笑顔だった。 南日本新聞 | 鹿児島,[],[]
美容師の男、自宅で覚醒剤使用か――15時間半後に自ら通報　覚醒剤取締法違反容疑で逮捕　薩摩川内署（南日本新聞）,https://news.yahoo.co.jp/articles/2209c9a9d9f5f16932c80fc02416771ed8e24ff5,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000008-minami-000-1-view.jpg?exp=10800,2026-04-21T18:55:21+09:00,2026-04-21T18:55:21+09:00,南日本新聞,minami,南日本新聞,171,（写真：南日本新聞社） 鹿児島県警薩摩川内署は２１日、覚醒剤取締法違反（使用）の疑いで、薩摩川内市東郷町斧渕、美容師の男（５９）を３月３１日に逮捕したと発表した。逮捕容疑は同３０日午前１１時ごろ、自宅で覚醒剤を使用した疑い。 署によると、３１日午前２時半ごろ「覚醒剤を使った」と自ら署へ通報し、尿検査で陽性反応が出た。 南日本新聞 | 鹿児島,[],[]
顔を殴り、腹や足を蹴り…37歳会社員の男、20代女性に3週間のけが負わせた疑い　姶良署が逮捕（南日本新聞）,https://news.yahoo.co.jp/articles/0a8294ce37853cea02b0e1049aead8053754b52b,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000007-minami-000-1-view.jpg?exp=10800,2026-04-21T18:45:23+09:00,2026-04-21T18:45:23+09:00,南日本新聞,minami,南日本新聞,191,（写真：南日本新聞社） 鹿児島県警姶良署は２１日、傷害の疑いで、姶良市加治木町反土、会社員の男（３７）を逮捕した。逮捕容疑は１０日午後１１時４５分ごろから１１日午前４時１０分ごろまでの間、県内の屋内で、２０代女性の顔を多数回殴ったり腹や足を蹴ったりして、顔や足に約３週間のけがを負わせた疑い。 署によると、２人は面識があり、女性が警察相談専用電話に相談した。 南日本新聞 | 鹿児島,[],[]
『太陽のタマゴ』にも負けない…完熟マンゴー、今年も甘～い!!　JAそお鹿児島で7月末まで収穫続く（南日本新聞）,https://news.yahoo.co.jp/articles/6538353b1214ec069a7205d50ded54eea6b94e5a,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000006-minami-000-1-view.jpg?exp=10800,2026-04-21T16:30:00+09:00,2026-04-21T16:30:00+09:00,南日本新聞,minami,南日本新聞,464,糖度が高く、形も色づきも良好なＪＡそお鹿児島の完熟マンゴー＝大崎町永吉 完熟マンゴーの出荷本格化を前に、ＪＡそお鹿児島は１７日、鹿児島県大崎町永吉の上原正一さん（７４）のハウスで収穫祭を開いた。本年産は受粉を担うミツバチの活動低下による着果不良で、出荷量は前年の６割程度になる見通しだが、品質は良好。生産者らは好調な売れ行きを願った。 【写真】母の日や父の日などの贈答用に売り込みを図る完熟マンゴー「夏姫」＝大崎町永吉 同ＪＡ管内では、生産者９人が１１３アールで栽培する。本年産は昨年より１０日ほど早い３月下旬に収穫が始まり、７月末まで続く。果実の肥大期に晴天が続いたため、形状も糖度もいい。販売数量は約１７トン、販売金額５５７０万円を見込む。 糖度１５度以上で色・形に特に優れたブランド「夏姫」をはじめ、母の日や父の日商戦に合わせた贈答用の売り込みを図る。マンゴー専門部会の近松輝久部会長（６１）は「厳選した完熟マンゴーを出荷している。品質は宮崎の『太陽のタマゴ』と同等。いい値段が付けば」と期待した。 南日本新聞 | 鹿児島,[],[]
19歳オートバイに同乗の16歳少女が意識不明の重体　赤信号で減速中の知人オートバイに追突、頭から出血　鹿児島市（南日本新聞）,https://news.yahoo.co.jp/articles/fbdb4f3c5f725b078aa2f6c62885c925ead33a38,https://newsatcl-pctr.c.yimg.jp/t/amd-img/20260421-00000005-minami-000-2-view.jpg?exp=10800,2026-04-21T14:55:23+09:00,2026-04-21T23:36:28+09:00,南日本新聞,minami,南日本新聞,251,（写真：南日本新聞社） ２１日午前３時５分ごろ、鹿児島市東郡元町の県道で、市内の看護助手男性（１９）のオートバイが知人の姶良市の会社員男性（１９）のオートバイに追突した。２台とも横転し、看護助手のオートバイに同乗していた鹿児島市の無職少女（１６）が頭から出血し意識不明の重体。男性２人は腕などに軽傷を負った。 鹿児島南署によると、赤信号で減速していた会社員のオートバイに看護助手のバイクが追突した。当時はこの２台を含め、少なくとも３台以上が一緒に走行していた。原因を調べている。 南日本新聞 | 鹿児島,[],[]
